position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
147,Fire Emblem: Three Houses,NS,Nintendo  ,Intelligent Systems  ,8.0  ,N/A  ,10.0  ,3.82m,N/A,N/A,N/A,N/A,N/A,26th Jul 19  ,11th Jun 19
148,Final Fantasy VI,All,Square  ,Square  ,N/A  ,N/A  ,N/A  ,3.81m,N/A,N/A,N/A,N/A,N/A,02nd Apr 94  ,19th Oct 20
149,Monster Hunter Freedom Unite,PSP,Capcom  ,Capcom Production Studio 1  ,N/A  ,7.7  ,9.7  ,3.80m,N/A,N/A,N/A,N/A,N/A,23rd Jun 09  ,N/A
150,Dark Souls III,PS4,Namco Bandai Games  ,From Software  ,N/A  ,N/A  ,N/A  ,3.66m,N/A,N/A,N/A,N/A,N/A,12th Apr 16  ,23rd Apr 18
151,Undertale,PC,Toby Fox  ,Toby Fox  ,N/A  ,N/A  ,N/A  ,3.58m,N/A,N/A,N/A,N/A,N/A,15th Sep 15  ,07th Jan 18
152,Fable II,X360,Microsoft Game Studios  ,Lionhead Studios  ,8.5  ,9.0  ,9.3  ,3.50m,N/A,N/A,N/A,N/A,N/A,21st Oct 08  ,N/A
153,Final Fantasy IV,All,Square  ,Square  ,N/A  ,N/A  ,N/A  ,3.50m,N/A,N/A,N/A,N/A,N/A,19th Jul 91  ,19th Oct 20
154,Pokémon Mystery Dungeon: Blue Rescue Team,DS,Nintendo  ,ChunSoft  ,N/A  ,6.3  ,N/A  ,3.49m,N/A,N/A,N/A,N/A,N/A,18th Sep 06  ,N/A
155,Star Ocean,Series,Enix  ,tri-Ace  ,N/A  ,N/A  ,N/A  ,3.44m,N/A,N/A,N/A,N/A,N/A,19th Jul 96  ,15th Jan 21
156,The Elder Scrolls V: Skyrim Special Edition,PS4,Bethesda Softworks  ,Bethesda Softworks  ,N/A  ,8.3  ,N/A  ,N/A,3.36m,1.24m,1.50m,0.08m,0.54m,28th Oct 16  ,01st Apr 18
157,Final Fantasy XIII-2,All,Square Enix  ,Square  ,N/A  ,N/A  ,N/A  ,3.34m,N/A,N/A,N/A,N/A,N/A,31st Jan 12  ,19th Oct 20
158,Breath of Fire,Series,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,3.30m,N/A,N/A,N/A,N/A,N/A,10th Aug 94  ,03rd Feb 20
159,Dark Souls III,PC,Namco Bandai Games  ,From Software  ,N/A  ,N/A  ,N/A  ,3.29m,N/A,N/A,N/A,N/A,N/A,11th Apr 16  ,02nd Nov 18
160,Dark Souls: Prepare to Die Edition,PC,Namco Bandai Games  ,From Software  ,N/A  ,N/A  ,N/A  ,3.29m,N/A,N/A,N/A,N/A,N/A,24th Aug 12  ,01st Feb 19
161,Dragon Age: Origins,All,Electronic Arts  ,BioWare  ,N/A  ,N/A  ,N/A  ,3.20m,N/A,N/A,N/A,N/A,N/A,03rd Nov 09  ,31st Dec 20
162,Dragon Quest IV,NES,Enix  ,ChunSoft  ,N/A  ,N/A  ,N/A  ,3.20m,N/A,N/A,N/A,N/A,N/A,01st Oct 92  ,27th Mar 18
163,Dragon Quest VI: Maboroshi no Daichi,SNES,Enix  ,Heart Beat  ,N/A  ,N/A  ,N/A  ,3.20m,N/A,N/A,N/A,N/A,N/A,09th Dec 95  ,N/A
164,Star Wars: Knights of the Old Republic,All,LucasArts  ,BioWare  ,N/A  ,N/A  ,N/A  ,3.20m,N/A,N/A,N/A,N/A,N/A,15th Jul 03  ,04th Jan 21
165,Front Mission,Series,Square  ,G-Craft  ,N/A  ,N/A  ,N/A  ,3.18m,N/A,N/A,N/A,N/A,N/A,29th Feb 00  ,29th Feb 20
166,Fallout: New Vegas,PS3,Bethesda Softworks  ,Obsidian Entertainment  ,N/A  ,8.2  ,N/A  ,N/A,3.17m,1.54m,1.04m,0.10m,0.49m,19th Oct 10  ,N/A
167,The Elder Scrolls IV: Oblivion,PS3,Bethesda Softworks  ,4J Studios  ,8.8  ,9.3  ,N/A  ,N/A,3.12m,1.69m,0.86m,0.14m,0.44m,20th Mar 07  ,N/A
168,Bravely,Series,Nintendo  ,Silicon Studio  ,N/A  ,N/A  ,N/A  ,3.10m,N/A,N/A,N/A,N/A,N/A,07th Feb 14  ,29th Feb 20
169,Parasite Eve,Series,Square  ,Square  ,N/A  ,N/A  ,N/A  ,3.10m,N/A,N/A,N/A,N/A,N/A,09th Sep 98  ,29th Feb 20
170,Mass Effect 2,X360,Electronic Arts  ,BioWare Edmonton  ,9.5  ,9.5  ,8.9  ,N/A,3.10m,1.99m,0.81m,0.03m,0.27m,26th Jan 10  ,N/A
171,Sacred,Series,Encore  ,Ascaron  ,N/A  ,N/A  ,N/A  ,3.09m,N/A,N/A,N/A,N/A,N/A,25th Mar 04  ,21st Apr 21
172,Fire Emblem Fates,3DS,Nintendo  ,Intelligent Systems  ,N/A  ,N/A  ,N/A  ,3.05m,N/A,N/A,N/A,N/A,N/A,19th Feb 16  ,31st Dec 17
173,Mass Effect 3,X360,Electronic Arts  ,BioWare  ,9.4  ,N/A  ,N/A  ,N/A,3.04m,1.94m,0.84m,0.03m,0.24m,06th Mar 12  ,N/A
174,Bastion,All,Warner Bros. Interactive Entertainment  ,Supergiant Games  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,20th Jul 11  ,27th Dec 20
175,Code Vein,All,Bandai Namco Entertainment  ,Bandai Namco Studios  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,27th Sep 19  ,09th Oct 20
176,Code Vein,Series,Bandai Namco Entertainment  ,Bandai Namco Studios  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,27th Sep 19  ,04th Feb 20
177,Fable,XB,Microsoft Game Studios  ,Big Blue Box  ,N/A  ,8.6  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,14th Sep 04  ,25th Sep 18
178,Kingdom Come: Deliverance,All,Deep Silver  ,Warhorse Studios  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,13th Feb 18  ,10th Jan 21
179,Lords of the Fallen,All,Bandai Namco Games  ,Deck13 Interactive  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,28th Oct 14  ,11th Jan 21
180,Mass Effect: Andromeda,All,Electronic Arts  ,BioWare  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,21st Mar 17  ,05th Dec 20
181,Middle-earth: Shadow of War,All,Warner Bros. Interactive Entertainment  ,Monolith Productions  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,10th Oct 17  ,30th Aug 21
182,Octopath Traveler,All,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,13th Jul 18  ,13th Feb 21
183,Torchlight II,PC,Runic Games  ,Runic Games  ,N/A  ,N/A  ,N/A  ,3.00m,N/A,N/A,N/A,N/A,N/A,20th Sep 12  ,N/A
184,Yokai Watch,3DS,Nintendo  ,Level 5  ,N/A  ,7.7  ,N/A  ,2.97m,N/A,N/A,N/A,N/A,N/A,06th Nov 15  ,05th Jan 18
185,Pokémon Ranger,DS,Nintendo  ,HAL Laboratory  ,N/A  ,6.6  ,N/A  ,2.93m,N/A,N/A,N/A,N/A,N/A,30th Oct 06  ,N/A
186,Mass Effect,X360,Microsoft Game Studios  ,BioWare Edmonton  ,8.5  ,9.2  ,9.1  ,N/A,2.91m,1.83m,0.79m,0.03m,0.27m,20th Nov 07  ,N/A
187,Final Fantasy III,SNES,Square  ,SquareSoft  ,N/A  ,9.1  ,N/A  ,2.90m,N/A,N/A,N/A,N/A,N/A,20th Oct 94  ,N/A
188,Miitopia,All,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,2.90m,N/A,N/A,N/A,N/A,N/A,28th Jul 17  ,05th Aug 21
189,Tales of Vesperia,All,Namco Bandai Games  ,Namco Tales Studio  ,N/A  ,N/A  ,N/A  ,2.88m,N/A,N/A,N/A,N/A,N/A,26th Aug 08  ,11th Nov 20
190,Final Fantasy V,All,Square  ,Square  ,N/A  ,N/A  ,N/A  ,2.88m,N/A,N/A,N/A,N/A,N/A,06th Dec 92  ,19th Oct 20
191,The Elder Scrolls III: Morrowind,XB,Bethesda Softworks  ,Bethesda Softworks  ,N/A  ,8.2  ,N/A  ,N/A,2.86m,2.09m,0.63m,0.03m,0.11m,06th Jun 02  ,N/A
192,Ni no Kuni,Series,Namco Bandai Games  ,Level 5  ,N/A  ,N/A  ,N/A  ,2.83m,N/A,N/A,N/A,N/A,N/A,22nd Jan 13  ,06th Feb 20
193,Diablo III: Ultimate Evil Edition,PS4,Blizzard Entertainment  ,Blizzard Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,2.82m,0.83m,1.48m,0.08m,0.44m,19th Aug 14  ,25th Mar 19
194,Persona 4,All,Atlus  ,Atlus  ,N/A  ,N/A  ,N/A  ,2.81m,N/A,N/A,N/A,N/A,N/A,09th Dec 08  ,06th Dec 20
195,Baldur's Gate,PC,Interplay  ,BioWare  ,N/A  ,9.2  ,N/A  ,2.80m,N/A,N/A,N/A,N/A,N/A,30th Nov 98  ,N/A
196,Dragon Quest V: Tenkuu no Hanayome,SNES,Enix  ,ChunSoft  ,N/A  ,N/A  ,N/A  ,2.80m,N/A,N/A,N/A,N/A,N/A,27th Sep 92  ,N/A
197,Magicka,PC,Paradox Interactive   ,Arrowhead Game Studios  ,7.7  ,7.6  ,N/A  ,2.80m,N/A,N/A,N/A,N/A,N/A,25th Jan 11  ,N/A
198,Valkyria Chronicles,Series,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,2.77m,N/A,N/A,N/A,N/A,N/A,04th Nov 08  ,14th Sep 20
199,Mario & Luigi: Dream Team,3DS,Nintendo  ,AlphaDream Corporation  ,7.8  ,8.0  ,N/A  ,2.68m,N/A,N/A,N/A,N/A,N/A,11th Aug 13  ,28th Aug 18
200,Final Fantasy XIII-2,PS3,Square Enix  ,Square Enix  ,5.4  ,N/A  ,N/A  ,N/A,2.66m,0.78m,0.75m,0.89m,0.23m,31st Jan 12  ,N/A
201,Chrono Trigger,All,Square  ,Square  ,N/A  ,N/A  ,N/A  ,2.65m,N/A,N/A,N/A,N/A,N/A,11th Mar 95  ,08th Jan 21
202,Monster Hunter 3G,3DS,Capcom  ,Capcom  ,N/A  ,7.6  ,N/A  ,2.60m,N/A,N/A,N/A,N/A,N/A,19th Mar 13  ,05th Jan 18
203,NieR: Automata,PS4,Square Enix  ,PlatinumGames  ,N/A  ,N/A  ,N/A  ,2.60m,N/A,N/A,N/A,N/A,N/A,07th Mar 17  ,01st Jan 18
204,Bastion,PC,Warner Bros. Interactive Entertainment  ,Supergiant Games  ,N/A  ,8.5  ,N/A  ,2.58m,N/A,N/A,N/A,N/A,N/A,16th Aug 11  ,N/A
205,Dragon Age: Origins,X360,Electronic Arts  ,BioWare Edmonton  ,8.3  ,8.5  ,N/A  ,N/A,2.56m,1.76m,0.55m,0.03m,0.22m,03rd Nov 09  ,N/A
206,Dungeon Siege,Series,Microsoft  ,Gas Powered Games  ,N/A  ,N/A  ,N/A  ,2.52m,N/A,N/A,N/A,N/A,N/A,05th Apr 02  ,07th Jan 21
207,Marvel: Ultimate Alliance,X360,Activision  ,Raven Software  ,N/A  ,8.3  ,N/A  ,N/A,2.50m,2.29m,0.02m,N/A,0.19m,24th Oct 06  ,N/A
208,Crisis Core: Final Fantasy VII,PSP,Square Enix  ,Square Enix  ,8.5  ,8.1  ,9.0  ,2.50m,N/A,N/A,N/A,N/A,N/A,25th Mar 08  ,N/A
209,Diablo,PC,Blizzard Entertainment  ,Blizzard Entertainment  ,N/A  ,8.7  ,N/A  ,2.50m,N/A,N/A,N/A,N/A,N/A,30th Nov 96  ,N/A
210,Dragon Quest II,NES,Enix  ,ChunSoft  ,N/A  ,N/A  ,N/A  ,2.50m,N/A,N/A,N/A,N/A,N/A,01st Sep 90  ,06th May 18
211,Final Fantasy Tactics,PS,Sony Computer Entertainment  ,SquareSoft  ,N/A  ,8.8  ,N/A  ,2.50m,N/A,N/A,N/A,N/A,N/A,28th Jan 98  ,N/A
212,Nioh 2,All,Sony Interactive Entertainment  ,Koei Tecmo Games  ,N/A  ,N/A  ,N/A  ,2.50m,N/A,N/A,N/A,N/A,N/A,13th Mar 20  ,28th Apr 21
213,Dungeon Defenders,PC,Trendy Entertainment  ,Trendy Entertainment  ,N/A  ,8.3  ,N/A  ,2.48m,N/A,N/A,N/A,N/A,N/A,19th Oct 11  ,N/A
214,Paper Mario: Sticker Star,3DS,Nintendo  ,Intelligent Systems  ,6.8  ,N/A  ,N/A  ,2.48m,N/A,N/A,N/A,N/A,N/A,11th Nov 12  ,05th Jan 18
215,Xenoblade Chronicles 2,NS,Nintendo  ,Monolith Soft  ,N/A  ,8.2  ,9.2  ,2.44m,N/A,N/A,N/A,N/A,N/A,01st Dec 17  ,01st Jan 18
216,Pokémon Colosseum,GC,Nintendo  ,Genius Sonority Inc.  ,N/A  ,7.0  ,N/A  ,2.41m,N/A,N/A,N/A,N/A,N/A,22nd Mar 04  ,N/A
217,Final Fantasy V,SNES,Square  ,SquareSoft  ,N/A  ,7.5  ,N/A  ,2.40m,N/A,N/A,N/A,N/A,N/A,06th Dec 92  ,N/A
218,Monster Hunter Freedom 2,PSP,Capcom  ,Capcom  ,N/A  ,7.6  ,N/A  ,2.40m,N/A,N/A,N/A,N/A,N/A,29th Aug 07  ,N/A
219,Realms of Arkania,Series,Sirtech  ,Attic Entertainment Software GmbH  ,N/A  ,N/A  ,N/A  ,2.40m,N/A,N/A,N/A,N/A,N/A,01st Jun 93  ,11th May 22
220,Yokai Watch Blasters: Red Cat Corps / White Dog Squad,3DS,Nintendo  ,Level 5  ,N/A  ,N/A  ,N/A  ,2.37m,N/A,N/A,N/A,N/A,N/A,07th Sep 18  ,09th Sep 18
221,Pokémon Mystery Dungeon: Red Rescue Team,GBA,Nintendo  ,ChunSoft  ,N/A  ,N/A  ,N/A  ,2.36m,N/A,N/A,N/A,N/A,N/A,18th Sep 06  ,N/A
222,Dragon Quest Monsters,GB,Eidos Interactive  ,TOSE  ,N/A  ,N/A  ,N/A  ,2.35m,N/A,N/A,N/A,N/A,N/A,31st Dec 99  ,27th Mar 18
223,Fire Emblem: Awakening,3DS,Nintendo  ,Intelligent Systems  ,9.3  ,9.0  ,N/A  ,2.35m,N/A,N/A,N/A,N/A,N/A,04th Feb 13  ,01st Jan 18
224,Pokémon Ranger: Shadows of Almia,DS,Nintendo  ,HAL Laboratory  ,N/A  ,6.7  ,N/A  ,2.35m,N/A,N/A,N/A,N/A,N/A,10th Nov 08  ,N/A
225,Dragon Age: Inquisition,PS4,Electronic Arts  ,BioWare Edmonton  ,N/A  ,N/A  ,N/A  ,N/A,2.34m,1.07m,0.80m,0.08m,0.38m,18th Nov 14  ,05th Jan 19
226,Chrono Trigger,SNES,Square  ,SquareSoft  ,N/A  ,8.8  ,N/A  ,2.30m,N/A,N/A,N/A,N/A,N/A,27th Sep 95  ,N/A
227,Final Fantasy III,DS,Square Enix  ,Matrix Software  ,N/A  ,7.4  ,N/A  ,2.30m,N/A,N/A,N/A,N/A,N/A,14th Nov 06  ,N/A
228,Darkest Dungeon,PC,Red Hook Studios  ,Red Hook Studios  ,N/A  ,N/A  ,N/A  ,2.21m,N/A,N/A,N/A,N/A,N/A,19th Jan 16  ,31st Jan 18
229,Yokai Watch 3: Sushi / Tempura / Sukiyaki,3DS,Level 5  ,Level 5  ,N/A  ,N/A  ,N/A  ,2.21m,N/A,N/A,N/A,N/A,N/A,16th Jul 16  ,26th Jan 19
230,Neverwinter Nights,PC,Atari  ,BioWare Corp.  ,N/A  ,8.7  ,N/A  ,2.20m,N/A,N/A,N/A,N/A,N/A,16th Jun 02  ,N/A
231,The Witcher 2: Assassins of Kings,All,CD Projekt Red Studio  ,CD Projekt Red Studio  ,N/A  ,N/A  ,N/A  ,2.20m,N/A,N/A,N/A,N/A,N/A,17th May 11  ,29th Oct 20
232,Valkyrie Profile,Series,Enix  ,tri-Ace  ,N/A  ,N/A  ,N/A  ,2.20m,N/A,N/A,N/A,N/A,N/A,29th Aug 00  ,29th Feb 20
233,Final Fantasy XIII,X360,Square Enix  ,Square Enix  ,9.0  ,8.1  ,N/A  ,N/A,2.19m,1.30m,0.67m,0.01m,0.21m,09th Mar 10  ,N/A
234,Star Wars: Knights of the Old Republic,XB,LucasArts  ,BioWare Corp.  ,N/A  ,9.4  ,10.0  ,N/A,2.19m,1.68m,0.44m,N/A,0.08m,17th Jul 03  ,N/A
235,Deus Ex: Human Revolution,All,Square Enix  ,Eidos Montreal  ,N/A  ,N/A  ,N/A  ,2.18m,N/A,N/A,N/A,N/A,N/A,23rd Aug 11  ,05th Jan 21
236,Yu-Gi-Oh: Duel Monsters 4,GB,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,2.18m,N/A,N/A,2.17m,0.01m,07th Dec 00  ,N/A
237,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,DS,Level 5  ,Level 5  ,N/A  ,N/A  ,N/A  ,2.15m,N/A,N/A,N/A,N/A,N/A,01st Jul 10  ,26th Jan 19
238,Mario & Luigi: Superstar Saga,GBA,Nintendo  ,AlphaDream Corporation  ,N/A  ,8.8  ,N/A  ,2.15m,N/A,N/A,N/A,N/A,N/A,17th Nov 03  ,N/A
239,Super Mario RPG: Legend of the Seven Stars,SNES,Nintendo  ,SquareSoft  ,N/A  ,N/A  ,N/A  ,2.14m,N/A,N/A,N/A,N/A,N/A,13th May 96  ,N/A
240,Final Fantasy,All,Square  ,Square  ,N/A  ,N/A  ,N/A  ,2.13m,N/A,N/A,N/A,N/A,N/A,12th Jul 90  ,18th Oct 20
241,Dark Souls,PS3,Namco Bandai  ,From Software  ,9.0  ,9.0  ,N/A  ,N/A,2.05m,0.75m,0.53m,0.54m,0.22m,04th Oct 11  ,N/A
242,Dragon Quest XI: Echoes of an Elusive Age,PS4,Square Enix  ,Square Enix  ,N/A  ,9.5  ,N/A  ,N/A,2.04m,0.29m,0.22m,1.43m,0.10m,04th Sep 18  ,11th Sep 18
243,Baldur's Gate II: Shadows of Amn,PC,Interplay  ,BioWare  ,N/A  ,9.5  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,24th Sep 00  ,N/A
244,Bloodborne,PS4,Sony Computer Entertainment  ,From Software  ,9.3  ,8.2  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,24th Mar 15  ,10th Apr 18
245,Diablo II: Lord of Destruction,PC,Blizzard Entertainment  ,Blizzard North  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,27th Jun 01  ,N/A
246,Dragon Age II,All,Electronic Arts  ,BioWare  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,08th Mar 11  ,31st Dec 20
247,Dragon Quest Monsters: Joker 2,DS,Nintendo  ,TOSE Software  ,N/A  ,8.1  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,19th Sep 11  ,N/A
248,Dragon Warrior,NES,Nintendo  ,ChunSoft  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,01st Aug 89  ,07th May 18
249,Final Fantasy Pixel Remaster,Series,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,28th Jul 21  ,02nd May 23
250,GreedFall,All,Focus Home Interactive  ,Spiders  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,10th Sep 19  ,22nd Feb 21
251,Sacred,PC,Encore  ,Ascaron  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,25th Mar 04  ,N/A
252,Star Wars: The Old Republic,PC,Electronic Arts  ,BioWare / LucasArts  ,N/A  ,8.4  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,20th Dec 11  ,N/A
253,Tales of Arise,All,Bandai Namco Entertainment  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,10th Sep 21  ,16th Sep 21
254,Tales of Berseria,All,Namco Bandai Games  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,24th Jan 17  ,16th Sep 21
255,Torchlight,All,Runic Games  ,Runic Games  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,27th Oct 09  ,09th Jan 21
256,Two Worlds II,All,TopWare Interactive  ,Reality Pump  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,08th Feb 11  ,31st Mar 21
257,Vampyr,All,Focus Home Interactive  ,DONTNOD Entertainment  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,05th Jun 18  ,27th Nov 20
258,Inazuma Eleven 2: Blizzard / Firestorm,DS,Level 5  ,Level 5  ,N/A  ,N/A  ,N/A  ,1.96m,N/A,N/A,N/A,N/A,N/A,09th Oct 09  ,31st Aug 18
259,Pokémon Battle Revolution,Wii,Nintendo  ,Genius Sonority Inc.  ,N/A  ,5.2  ,N/A  ,1.95m,N/A,N/A,N/A,N/A,N/A,25th Jun 07  ,N/A
260,X-Men Legends,PS2,Activision  ,Raven Software  ,N/A  ,8.6  ,N/A  ,N/A,1.93m,1.00m,0.72m,N/A,0.21m,21st Sep 04  ,N/A
261,Paper Mario: The Thousand-Year Door,GC,Nintendo  ,Intelligent Systems  ,N/A  ,9.0  ,N/A  ,1.91m,N/A,N/A,N/A,N/A,N/A,11th Oct 04  ,N/A
262,Atelier Ryza,Series,Koei Tecmo  ,Gust  ,N/A  ,N/A  ,N/A  ,1.90m,N/A,N/A,N/A,N/A,N/A,29th Oct 19  ,29th Mar 21
263,Dragon Quest Monsters: Joker,DS,Square Enix  ,TOSE Software  ,N/A  ,7.6  ,N/A  ,1.90m,N/A,N/A,N/A,N/A,N/A,06th Nov 07  ,N/A
264,Monster Hunter Tri,Wii,Capcom  ,Capcom Production Studio 1  ,9.1  ,8.1  ,10.0  ,1.90m,N/A,N/A,N/A,N/A,N/A,20th Apr 10  ,N/A
265,Octopath Traveler,NS,Nintendo  ,Square Enix  ,9.0  ,8.1  ,N/A  ,1.90m,N/A,N/A,N/A,N/A,N/A,13th Jul 18  ,02nd Oct 18
266,Parasite Eve,PS,Square EA  ,SquareSoft  ,N/A  ,7.9  ,N/A  ,1.90m,N/A,N/A,N/A,N/A,N/A,09th Sep 98  ,N/A
267,Pokémon Mystery Dungeon: Rescue Team DX,NS,Nintendo  ,Spike Chunsoft  ,N/A  ,N/A  ,7.0  ,1.89m,N/A,N/A,N/A,N/A,N/A,06th Mar 20  ,05th Aug 20
268,Yu-Gi-Oh! Forbidden Memories,PS,Konami  ,KCEJ  ,N/A  ,7.0  ,N/A  ,N/A,1.88m,1.37m,0.44m,N/A,0.08m,20th Mar 02  ,N/A
269,The Legend of Dragoon,PS,Sony Computer Entertainment  ,SCEI  ,N/A  ,7.8  ,6.5  ,N/A,1.86m,0.94m,0.44m,0.39m,0.10m,11th Jun 00  ,N/A
270,Secret of Mana,SNES,Square  ,SquareSoft  ,N/A  ,9.1  ,N/A  ,1.83m,N/A,N/A,N/A,N/A,N/A,03rd Oct 93  ,N/A
271,The Elder Scrolls V: Skyrim Special Edition,XOne,Bethesda Softworks  ,Bethesda Softworks  ,N/A  ,8.1  ,N/A  ,N/A,1.83m,1.13m,0.53m,N/A,0.17m,28th Oct 16  ,01st Apr 18
272,Dragon Quest XI,3DS,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,1.82m,N/A,N/A,1.82m,N/A,29th Jul 17  ,05th Jan 18
273,Xenoblade Chronicles 3,NS,Nintendo  ,Monolith Soft  ,9.0  ,N/A  ,N/A  ,1.81m,N/A,N/A,N/A,N/A,N/A,29th Jul 22  ,09th Feb 22
274,Dragon Quest V: Tenkuu no Hanayome,PS2,Enix  ,Matrix Software  ,N/A  ,N/A  ,N/A  ,1.80m,N/A,N/A,N/A,N/A,N/A,25th Mar 04  ,N/A
275,Kingdom Hearts HD I.5 + II.5 ReMIX,PS4,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,1.80m,N/A,N/A,N/A,N/A,N/A,28th Mar 17  ,10th Jan 18
276,Persona 5 Royal,PS4,Atlus  ,Atlus  ,9.0  ,N/A  ,N/A  ,1.80m,N/A,N/A,N/A,N/A,N/A,31st Mar 20  ,05th Aug 20
277,Valkyria Chronicles,All,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,1.77m,N/A,N/A,N/A,N/A,N/A,04th Nov 08  ,20th Jan 21
278,Dragon's Dogma,PS3,Capcom  ,Capcom  ,7.2  ,N/A  ,N/A  ,N/A,1.76m,0.41m,0.48m,0.72m,0.16m,22nd May 12  ,29th Jan 19
279,Mario & Luigi: Partners in Time,DS,Nintendo  ,AlphaDream Corporation  ,N/A  ,8.8  ,N/A  ,1.73m,N/A,N/A,N/A,N/A,N/A,28th Nov 05  ,N/A
280,Chrono Cross,PS,Square EA  ,SquareSoft  ,N/A  ,9.7  ,9.8  ,1.70m,N/A,N/A,N/A,N/A,N/A,15th Aug 00  ,N/A
281,Dragon Quest V: Hand of the Heavenly Bride,DS,Square Enix  ,ArtePiazza  ,8.4  ,8.6  ,N/A  ,1.70m,N/A,N/A,N/A,N/A,N/A,17th Feb 09  ,N/A
282,Dragon Quest VI: Realms of Revelation,DS,Nintendo  ,ArtePiazza  ,N/A  ,7.6  ,N/A  ,1.70m,N/A,N/A,N/A,N/A,N/A,14th Feb 11  ,N/A
283,Dungeon Siege,PC,Microsoft  ,Gas Powered Games  ,N/A  ,N/A  ,N/A  ,1.70m,N/A,N/A,N/A,N/A,N/A,31st Mar 02  ,N/A
284,Final Fantasy II,SNES,Square  ,Square  ,N/A  ,10.0  ,N/A  ,1.70m,N/A,N/A,N/A,N/A,N/A,23rd Nov 91  ,N/A
285,Kingdom Hearts 358/2 Days,DS,Square Enix  ,High Horse Entertainment  ,8.5  ,7.5  ,N/A  ,1.70m,N/A,N/A,N/A,N/A,N/A,29th Sep 09  ,N/A
286,Kingdom Hearts: Birth by Sleep,PSP,Square Enix  ,Square Enix  ,8.7  ,7.9  ,N/A  ,1.70m,N/A,N/A,N/A,N/A,N/A,07th Sep 10  ,N/A
287,Monster Hunter Stories 2: Wings of Ruin,All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,1.70m,N/A,N/A,N/A,N/A,N/A,09th Jul 21  ,20th Jul 21
288,Dark Souls III,XOne,Namco Bandai Games  ,From Software  ,N/A  ,N/A  ,N/A  ,1.69m,N/A,N/A,N/A,N/A,N/A,12th Apr 16  ,11th Nov 18
289,Dragon Ball Z: The Legacy of Goku,GBA,Infogrames  ,Webfoot Technologies  ,N/A  ,6.5  ,N/A  ,N/A,1.69m,1.52m,0.12m,N/A,0.05m,14th May 02  ,N/A
290,Miitopia,NS,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,1.68m,N/A,N/A,N/A,N/A,N/A,21st May 21  ,18th Feb 21
291,Xenoblade Chronicles: Definitive Edition,NS,Nintendo  ,Monolith Soft  ,7.5  ,N/A  ,N/A  ,1.68m,N/A,N/A,N/A,N/A,N/A,29th May 20  ,11th May 20
