position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1251,Dissidia: Final Fantasy (Arcade),Arc,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 16  ,N/A
1252,Divekick,XOne,Namco Networks America Inc.  ,Namco Networks America Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
1253,Doc Louis's Punch-Out!!,WW,Nintendo  ,Next Level Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 09  ,N/A
1254,Doodleman,XBL,Microsoft  ,Pigyman  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 09  ,N/A
1255,Doomsday Warrior,SNES,Renovation  ,Laser Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 93  ,N/A
1256,Double Dragon V: The Shadow Falls,GEN,Tradewest  ,Leland Interactive Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94  ,N/A
1257,Dragon Ball Z,GEN,Bandai  ,TOSE Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1258,Dragon Ball Z: Gekitou Tenkaichi Budokai,NES,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Dec 92  ,N/A
1259,Dragon Ball Z: Shin Budokai,PSN,Atari  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09  ,N/A
1260,Dragon Ball Z: Shin Budokai - Another Road,PSN,Atari  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09  ,N/A
1261,Dragon Ball Z: Ultimate Battle 22,PS,Infogrames  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 03  ,N/A
1262,Dragon: The Bruce Lee Story,AJ,Atari  ,Virgin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94  ,N/A
1263,Dragon: The Bruce Lee Story,SNES,Acclaim Entertainment  ,Virgin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 95  ,N/A
1264,Dragon: The Bruce Lee Story,GEN,Acclaim Entertainment  ,Virgin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1265,Dragoon,XBL,Microsoft  ,XELF  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Jun 10  ,N/A
1266,Dream Management,GBA,Game Village  ,Game Village  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 03  ,N/A
1267,DreamMix TV: World Fighters,PS2,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 03  ,N/A
1268,DreamMix TV: World Fighters,GC,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 03  ,N/A
1269,Dungeon Fighter Online,XBL,Unknown  ,SoftMax  ,6.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1270,Dungeon Fighter Online,PC,Nexon America  ,NeoPle  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 09  ,N/A
1271,Dynamite Cop!,DC,Sega  ,Sega-AM1  ,N/A  ,5.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Nov 99  ,N/A
1272,EA Sports MMA,PSN,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jun 11  ,N/A
1273,ECW Hardcore Revolution,DC,Acclaim Entertainment  ,Acclaim Entertainment  ,N/A  ,4.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Feb 00  ,N/A
1274,ECW Hardcore Revolution,GB,Acclaim Entertainment  ,Crawfish Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 00  ,N/A
1275,Ehrgeiz,PSN,Square Enix  ,DreamFactory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Jul 08  ,N/A
1276,Eternal Champions,GEN,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1277,Eternal Champions,VC,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 07  ,N/A
1278,Eternal Champions,PC,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 10  ,N/A
1279,Eternal Champions: Challenge from the Dark Side,SCD,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1280,FaceBreaker,XBL,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jul 10  ,N/A
1281,Fairy Tail: Portable Guild,PSN,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 10  ,N/A
1282,Fairy Tail: Portable Guild 2,PSN,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Mar 11  ,N/A
1283,Fatal Fury,VC,SNK Playmore  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Oct 07  ,N/A
1284,Fatal Fury,PSN,SNK Playmore  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 10  ,N/A
1285,Fatal Fury,GEN,Takara  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1286,Fatal Fury,NG,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 91  ,N/A
1287,Fatal Fury (PSP),PSN,SNK Playmore  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 10  ,N/A
1288,Fatal Fury 2,GEN,Takara  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1289,Fatal Fury 2,VC,D4 Enterprise  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 08  ,N/A
1290,Fatal Fury 2,NG,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 93  ,N/A
1291,Fatal Fury 2 (CD),NG,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 95  ,N/A
1292,Fatal Fury 3: Road to the Final Victory,PC,Agetec  ,Kinesoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Nov 01  ,N/A
1293,Fatal Fury 3: Road to the Final Victory,NG,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Apr 95  ,N/A
1294,Fatal Fury 3: Road to the Final Victory,VC,D4 Enterprise  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 10  ,N/A
1295,Fatal Fury 3: Road to the Final Victory (CD),NG,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Apr 95  ,N/A
1296,Fatal Fury Special,NG,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 93  ,N/A
1297,Fatal Fury Special,GG,Takara  ,Takara / Aspect Co.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1298,Fatal Fury Special,XBL,SNK Playmore  ,Mine Loader  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Sep 07  ,N/A
1299,Fatal Fury Special,SCD,JVC  ,Funcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
1300,Fatal Fury Special,VC,D4 Enterprise  ,SNK Corporation  ,N/A  ,8.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 10  ,N/A
1301,Fatal Fury Special (CD),NG,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 94  ,N/A
1302,Fatal Fury: Mark of the Wolves,DC,Agetec  ,SNK Corporation  ,N/A  ,8.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Nov 01  ,N/A
1303,Fatal Fury: The Battle of Fury (CD),NG,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1304,Fatal Fury: Wild Ambition,PSN,SNK Playmore  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 07  ,N/A
1305,Fate/Unlimited Codes,PSP,Unknown  ,Eighting  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Sep 09  ,N/A
1306,Fate/Unlimited Codes,PSN,Capcom  ,Eighting  ,N/A  ,7.6  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Sep 09  ,N/A
1307,Fight Monkey of Magic,XBL,Unknown  ,Jesse Demarco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1308,Fight Night Round 2004,PS2,EA Sports  ,EA Sports  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 04  ,N/A
1309,Fight Night Round 3,PSN,EA Sports  ,EA Chicago  ,N/A  ,7.2  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09  ,N/A
1310,Fight Night Round 3,XBL,EA Sports  ,EA Chicago  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Aug 09  ,N/A
1311,Fight Night Round 4,XBL,EA Sports  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Jul 10  ,N/A
1312,Fighter's History,SNES,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94  ,N/A
1313,Fighter's History Dynamite,SAT,Data East  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Jul 97  ,N/A
1314,Fighters' Impact,PSN,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Jun 08  ,N/A
1315,Fighters' Impact,PS,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 97  ,N/A
1316,Fighter’s History Dynamite,VC,Unknown  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
1317,Fighting Force,PSP,Unknown  ,Eidos Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1318,Fighting Masters,GEN,Treco  ,Almanic Corp.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Aug 92  ,N/A
1319,Fighting Simulator: 2-in-1 Flying Warriors,GB,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 92  ,N/A
1320,Fighting Street,VC,Capcom  ,Alfa System  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 09  ,N/A
1321,Fighting Street,PCE,NEC  ,Alfa System  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89  ,N/A
1322,Final Fight,ACPC,U.S. Gold  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,06th Jan 18
1323,Final Fight Revenge,SAT,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 00  ,N/A
1324,Final Slam 2,PC,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Jun 14  ,N/A
1325,Fire Pro Wrestling,XBL,Unknown  ,Spike  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1326,Fire Pro Wrestling D,DC,Spike  ,S-Neo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 01  ,N/A
1327,Fire ProWrestling 2,GBA,BAM! Entertainment  ,Spike  ,N/A  ,7.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Sep 02  ,N/A
1328,Fire ProWrestling 2nd Bout,PCE,Human Entertainment  ,Human Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 91  ,N/A
1329,Fire ProWrestling 2nd Bout,VC,Spike  ,Human Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th May 08  ,N/A
1330,Fire ProWrestling 3: Legend Bout,PCE,Human Entertainment  ,Human Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Nov 92  ,N/A
1331,Fire ProWrestling 3: Legend Bout,VC,Spike  ,Human Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Dec 08  ,N/A
1332,Fire ProWrestling for WonderSwan,WS,Kaga Tech  ,Human Club  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 00  ,N/A
1333,Fire ProWrestling Iron Slam '96,PS,Human Entertainment  ,S-Neo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 96  ,N/A
1334,Fire ProWrestling Z,PS2,Spike  ,Spike  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jun 03  ,N/A
1335,Fire ProWrestling: Combination Tag,VC,Spike  ,Human Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Mar 07  ,N/A
1336,Fire ProWrestling: Combination Tag,PCE,Human Entertainment  ,Human Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 89  ,N/A
1337,Fist of the North Star,GB,Electro Brain  ,Shouei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 90  ,N/A
1338,Flash Hiders,PCE,Right Stuff  ,Right Stuff  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 93  ,N/A
1339,Foes of Ali,3DO,EA Sports  ,Gray Matter  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
1340,Foreman For Real,GB,Acclaim Entertainment  ,Software Creations  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 95  ,N/A
1341,Foreman For Real,GG,Acclaim Entertainment  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
1342,Foreman For Real,GEN,Acclaim Entertainment  ,Software Creations  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
1343,Foreman For Real,SNES,Acclaim Entertainment  ,Software Creations  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
1344,Frame Gride,DC,From Software  ,From Software  ,N/A  ,8.6  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 99  ,N/A
1345,From TV Animation One Piece: Grand Battle Swan Colosseum,WS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Jul 02  ,N/A
1346,Fullmetal Alchemist: Dream Carnival,PS2,Bandai  ,Eighting / Raizing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Aug 04  ,N/A
1347,Funaki Masakatsu: Hybrid Wrestler,SNES,Technos Japan Corporation  ,Technos Japan Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Oct 94  ,N/A
1348,Funky Punch XL,XBL,Microsoft  ,SolusG  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 08  ,N/A
1349,Galaxy Fight,PSN,Sony Computer Entertainment  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 10  ,N/A
1350,Galaxy Fight,PS,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 96  ,N/A
1351,Galaxy Fight: Universal Warriors,NG,SNK  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 95  ,N/A
1352,Galaxy Fight: Universal Warriors,VC,D4 Enterprise  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 10  ,N/A
1353,Galaxy Fight: Universal Warriors (CD),NG,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Apr 95  ,N/A
1354,Garou Densetsu 2: Aratanaru Tatakai,PCE,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Mar 94  ,N/A
1355,Garou Densetsu Special,PCE,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Dec 94  ,N/A
1356,Garou: Mark of the Wolves,PS2,SNK Playmore  ,SNK Playmore Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 05  ,N/A
1357,Garou: Mark of the Wolves,XBL,SNK Playmore  ,SNK Playmore Corporation  ,N/A  ,7.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Jun 09  ,N/A
1358,Garou: Mark of the Wolves,NG,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 00  ,N/A
1359,Garouden Breakblow,PS2,ESP  ,Opus Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Nov 05  ,N/A
1360,Garouden Breakblow: Fist or Twist,PS2,ESP  ,Opus Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 07  ,N/A
1361,Gekitotsu! Break Gakuen,And,Eighting  ,Eighting  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Aug 14  ,20th Aug 18
1362,Gekitou Power Modeler,GB,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 98  ,N/A
1363,George Foreman's KO Boxing,MS,Flying Edge  ,SIMS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1364,George Foreman's KO Boxing,NES,Acclaim Entertainment  ,Beam Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 92  ,N/A
1365,George Foreman's KO Boxing,GB,Acclaim Entertainment  ,Beam Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 92  ,N/A
1366,George Foreman's KO Boxing,GEN,Flying Edge  ,Beam Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Feb 92  ,N/A
1367,George Foreman's KO Boxing,SNES,Acclaim Entertainment  ,Beam Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1368,George Foreman's KO Boxing,GG,Flying Edge  ,SIMS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1369,Godzilla,PCE,Hudson Soft  ,Alfa System  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1370,Godzilla Unleashed,PS2,Atari  ,"Pipeworks Software, Inc.  ",N/A  ,4.3  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 07  ,N/A
1371,Godzilla: Kaijuu Daikessen,SNES,TOHO  ,Alfa System  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 94  ,N/A
1372,Goiken Muyou: Anarchy in the Nippon,SAT,KSS  ,KSS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Oct 97  ,N/A
1373,Gouketsuji Ichizoku 2: Chottodake Saikyou Densetsu,PSN,Unknown  ,AI  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Apr 11  ,N/A
1374,Gouketuji Ichizoku,GEN,Atlus  ,Atlus Co.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 94  ,N/A
1375,Groove Adventure Rave: Hikari to Yami no Daikessen,GBA,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Mar 02  ,N/A
1376,Groove on Fight,SAT,Atlus  ,Atlus Co.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th May 97  ,N/A
1377,Guilty Gear,PSN,System 3 Arcade Software  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Jan 10  ,N/A
1378,Guilty Gear 2: Overture,XBL,Arc System Works  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Mar 10  ,21st Apr 19
1379,Guilty Gear Isuka,PC,Arc System Works  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 06  ,N/A
1380,Guilty Gear Isuka,XB,505 Games  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 06  ,N/A
1381,Guilty Gear Judgment,PSN,Majesco  ,Arc System Works  ,N/A  ,7.5  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Oct 08  ,N/A
1382,Guilty Gear Petit,WS,Sammy Corporation  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 01  ,N/A
1383,Guilty Gear Petit 2,WS,Sammy Corporation  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 01  ,N/A
1384,Guilty Gear X,DC,Sammy Corporation  ,Arc System Works  ,N/A  ,8.7  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 00  ,N/A
1385,Guilty Gear X2 #Reload,PC,Arc System Works  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 04  ,21st Apr 19
1386,Guilty Gear X2 #Reload,PS2,Zoo Digital Publishing  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 04  ,N/A
1387,Guilty Gear X2 #Reload,XBL,Sega  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 08  ,21st Apr 19
1388,Guilty Gear Xrd: Sign,Arc,Sega  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 14  ,01st Nov 18
1389,Guilty Gear XX #Reload,PSP,Sega  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 05  ,N/A
1390,Guilty Gear XX Accent Core Plus,PSN,Aksys Games  ,Arc System Works  ,N/A  ,7.6  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09  ,N/A
1391,Gundam Battle Assault 2,PS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jul 02  ,N/A
1392,Hajime no Ippo 2: Victorious Road,PS2,ESP  ,New  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jan 04  ,N/A
1393,Hajime no Ippo Portable: Victorious Spirits,PSN,Grand Prix Games  ,ESP Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 10  ,N/A
1394,Hajime no Ippo: The Fighting,PS,Kodansha  ,Kodansha  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 97  ,N/A
1395,Hajime no Ippo: Victorious Boxers - Championship Version,PS2,ESP  ,New  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 02  ,N/A
1396,Hal Wrestling,GB,HAL Laboratory  ,Human Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jan 90  ,N/A
1397,Hieronymus Bash,XBL,Microsoft  ,Kindling  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Apr 09  ,N/A
1398,Hiryu no Ken Retsuden GB,GB,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 00  ,N/A
1399,Hiryu no Ken S: Golden Fighter,SNES,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 92  ,N/A
