position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
869,Dead Space 2,PC,Electronic Arts  ,Visceral Games  ,N/A  ,8.9  ,N/A  ,N/A,0.32m,0.13m,0.15m,N/A,0.04m,25th Jan 11  ,N/A
870,Army of Two: The 40th Day,PSP,Electronic Arts  ,Buzz Monkey Software  ,N/A  ,4.8  ,N/A  ,N/A,0.32m,0.12m,0.13m,N/A,0.08m,12th Jan 10  ,N/A
871,Darkwatch,PS2,Capcom  ,High Moon Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.16m,0.12m,N/A,0.04m,16th Aug 05  ,N/A
872,Zeno Clash,PC,Tripwire Interactive  ,ACE Team  ,8.4  ,N/A  ,N/A  ,0.32m,N/A,N/A,N/A,N/A,N/A,09th Oct 09  ,N/A
873,Prey,X360,2K Games  ,Venom Games / Human Head Studios  ,N/A  ,8.2  ,N/A  ,N/A,0.32m,0.27m,0.03m,N/A,0.02m,11th Jul 06  ,N/A
874,The Darkness II,PS3,2K Games  ,Digital Extremes  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.14m,0.14m,N/A,0.04m,07th Feb 12  ,10th Jan 18
875,Singularity,X360,Activision  ,Raven Software  ,7.7  ,7.7  ,N/A  ,N/A,0.32m,0.24m,0.04m,0.00m,0.03m,29th Jun 10  ,N/A
876,Clive Barker's Jericho,X360,Codemasters  ,Mercury Steam / Alchemic Productions  ,N/A  ,5.8  ,N/A  ,N/A,0.32m,0.28m,0.01m,N/A,0.02m,23rd Oct 07  ,N/A
877,Payday 2,PS4,505 Games  ,Overkill Software  ,N/A  ,6.5  ,N/A  ,N/A,0.32m,0.12m,0.14m,N/A,0.05m,16th Jun 15  ,08th Jan 18
878,Chicken Blaster,Wii,Zoo Games  ,FrontLine Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.29m,0.00m,N/A,0.02m,15th Sep 09  ,N/A
879,METRO Redux,XOne,Deep Silver  ,4a-games  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.15m,0.14m,N/A,0.03m,26th Aug 14  ,31st May 18
880,Sniper Elite III,PS3,505 Games  ,Rebellion Developments  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.12m,0.14m,N/A,0.05m,01st Jul 14  ,22nd Sep 18
881,Einhänder,PS,Sony Computer Entertainment  ,SquareSoft  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.10m,0.07m,0.13m,0.02m,05th May 98  ,N/A
882,Panzer Dragoon II Zwei,SAT,Sega  ,Team Andromeda  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,N/A,N/A,0.31m,0.00m,01st Jan 96  ,N/A
883,Project Starship,PC,Unknown  ,Panda Indie Studio  ,N/A  ,N/A  ,N/A  ,0.31m,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Feb 19
884,Star Wars Jedi Knight II: Jedi Outcast,XB,LucasArts  ,Vicarious Visions  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.23m,0.07m,N/A,0.01m,19th Nov 03  ,N/A
885,Contra 4,DS,Konami  ,WayForward Technologies  ,N/A  ,8.1  ,N/A  ,N/A,0.30m,0.28m,N/A,0.01m,0.02m,13th Nov 07  ,N/A
886,Virtua Cop 2,SAT,Sega  ,Sega-AM2  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,N/A,N/A,0.30m,N/A,30th Nov 96  ,N/A
887,Battlefield: Hardline,X360,Electronic Arts  ,EA DICE  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.18m,0.09m,N/A,0.03m,17th Mar 15  ,11th Apr 18
888,Tom Clancy's Rainbow Six: Siege,PC,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.18m,0.09m,N/A,0.03m,01st Dec 15  ,09th Jan 18
889,Stranglehold,PS3,Midway Games  ,Midway Games  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.24m,0.03m,0.00m,0.03m,29th Oct 07  ,N/A
890,Earth Defense Force 5,PS4,D3 Publisher  ,Sandlot  ,N/A  ,N/A  ,6.5  ,0.30m,N/A,N/A,N/A,N/A,N/A,11th Dec 18  ,07th Jan 18
891,Earth Defense Force 6,All,D3 Publisher  ,Sandlot  ,N/A  ,N/A  ,N/A  ,0.30m,N/A,N/A,N/A,N/A,N/A,25th Aug 22  ,02nd Sep 22
892,Everspace 2,PC,Rockfish Games  ,Rockfish Games  ,N/A  ,N/A  ,N/A  ,0.30m,N/A,N/A,N/A,N/A,N/A,06th Apr 23  ,06th Apr 23
893,Natural Selection 2,PC,Unknown  ,Unknown Worlds Entertainment  ,N/A  ,N/A  ,N/A  ,0.30m,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Feb 21
894,Quake II,N64,Activision  ,Raster Productions  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.24m,0.06m,N/A,0.00m,30th Jun 99  ,N/A
895,Kingdom Rush,PC,Ironhide Game Studio  ,Ironhide Game Studio  ,N/A  ,N/A  ,N/A  ,0.30m,N/A,N/A,N/A,N/A,N/A,28th Jul 11  ,N/A
896,Call of Duty: Black Ops 3,PC,Activision  ,Treyarch  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,N/A,0.28m,N/A,0.02m,06th Nov 15  ,14th Jan 18
897,Starhawk,PS3,Sony Computer Entertainment  ,LightBox Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.18m,0.05m,0.03m,0.03m,08th May 12  ,02nd Apr 18
898,Star Saviors,PC,Unknown  ,Sharpened Edge Studios  ,N/A  ,N/A  ,N/A  ,0.30m,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Feb 19
899,Sniper Elite 4,XOne,Rebellion Developments  ,Rebellion Developments  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.18m,0.09m,N/A,0.03m,14th Feb 17  ,29th May 18
900,Syphon Filter: Dark Mirror,PSP,Sony Computer Entertainment  ,SCEA Bend Studio  ,N/A  ,8.5  ,N/A  ,N/A,0.30m,0.26m,0.01m,N/A,0.03m,14th Mar 06  ,N/A
901,Front Mission Evolved,PS3,Square Enix  ,Double Helix Games  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.09m,0.07m,0.11m,0.03m,28th Sep 10  ,N/A
902,Gears of War Triple Pack,X360,Microsoft Game Studios  ,Epic Games  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.27m,N/A,N/A,0.02m,15th Feb 11  ,N/A
903,Call of Juarez: The Cartel,PS3,Ubisoft  ,Techland  ,N/A  ,5.4  ,N/A  ,N/A,0.29m,0.12m,0.12m,N/A,0.05m,19th Jul 11  ,N/A
904,WinBack: Covert Operations,PS2,KOEI  ,Omega Force  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.14m,0.11m,N/A,0.04m,27th Mar 01  ,N/A
905,Wanted: Weapons of Fate,PS3,Warner Bros. Interactive  ,GRIN  ,6.5  ,6.2  ,N/A  ,N/A,0.29m,0.14m,0.10m,0.01m,0.04m,24th Mar 09  ,N/A
906,Area 51,XB,Midway Games  ,Midway Studios  Austin  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.22m,0.06m,N/A,0.01m,25th Apr 05  ,N/A
907,The Chronicles of Riddick: Assault on Dark Athena,X360,Atari  ,Starbreeze Studios AB  ,N/A  ,8.2  ,N/A  ,N/A,0.29m,0.16m,0.10m,N/A,0.03m,07th Apr 09  ,N/A
908,Everspace,PC,Unknown  ,Rockfish Games  ,N/A  ,N/A  ,N/A  ,0.29m,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Feb 19
909,Forsaken 64,N64,Acclaim Entertainment  ,Iguana Entertainment  ,N/A  ,8.3  ,N/A  ,N/A,0.29m,0.23m,0.06m,N/A,0.00m,30th Apr 98  ,N/A
910,The Punisher,XB,THQ  ,Volition Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.22m,0.06m,N/A,0.01m,17th Jan 05  ,N/A
911,Turning Point: Fall of Liberty,X360,Codemasters  ,Spark Unlimited  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.23m,0.04m,N/A,0.02m,26th Feb 08  ,N/A
912,Army of Two: The Devil's Cartel,PS3,Electronic Arts  ,Visceral Games  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.11m,0.12m,0.01m,0.05m,26th Mar 13  ,19th Oct 18
913,007 Legends,X360,Activision  ,Eurocom  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.13m,0.13m,N/A,0.02m,16th Oct 12  ,16th Oct 18
914,Psi-Ops: The Mindgate Conspiracy,PS2,Midway Games  ,Midway Games  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.14m,0.11m,N/A,0.04m,14th Jun 04  ,N/A
915,Hot Shots Golf: World Invitational,PS3,Sony Computer Entertainment  ,Clap Hanz  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,N/A,N/A,0.28m,N/A,23rd Jul 13  ,16th Nov 18
916,DeathSmiles,X360,Aksys Games  ,Cave  ,N/A  ,8.0  ,N/A  ,N/A,0.28m,0.15m,0.06m,0.05m,0.02m,29th Jun 10  ,N/A
917,World of Tanks,PC,Wargaming.net  ,Wargaming.net  ,N/A  ,7.8  ,N/A  ,N/A,0.28m,N/A,0.23m,N/A,0.05m,12th Apr 11  ,N/A
918,Unreal Championship 2: The Liandri Conflict,XB,Midway Games  ,Epic Games  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.22m,0.05m,N/A,0.01m,18th Apr 05  ,N/A
919,Operation Flashpoint: Red River,X360,Codemasters  ,Codemasters  ,N/A  ,7.0  ,N/A  ,N/A,0.28m,0.10m,0.14m,0.01m,0.03m,07th Jun 11  ,N/A
920,Syphon Filter: Dark Mirror,PS2,Sony Computer Entertainment  ,SCEA Bend Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.14m,0.11m,N/A,0.04m,18th Sep 07  ,N/A
921,Conflict: Desert Storm II - Back to Bagdhad,XB,Gotham Games  ,Pivotal Games  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.21m,0.06m,N/A,0.01m,04th Oct 03  ,N/A
922,Dead to Rights: Retribution,PS3,Namco Bandai  ,Volatile Games  ,N/A  ,6.0  ,N/A  ,N/A,0.28m,0.10m,0.12m,0.02m,0.05m,27th Apr 10  ,N/A
923,Lost Planet 3,PC,Capcom  ,Spark Unlimited  ,N/A  ,N/A  ,N/A  ,0.28m,N/A,N/A,N/A,N/A,N/A,27th Aug 13  ,31st Oct 18
924,Battleborn,XOne,2K Games  ,Gearbox Software  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.20m,0.05m,N/A,0.03m,03rd May 16  ,N/A
925,Shadow Warrior Classic Redux,PC,Unknown  ,General Arcade  ,N/A  ,N/A  ,N/A  ,0.28m,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Feb 19
926,Mister Mosquito,PS2,Eidos Interactive  ,Zoom Inc.  ,N/A  ,6.6  ,N/A  ,N/A,0.28m,0.05m,0.04m,0.17m,0.01m,12th Mar 02  ,N/A
927,Mobile Suit Gundam Side Story I: Senritsu no Blue,SAT,Bandai  ,Bec  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,N/A,N/A,0.28m,N/A,20th Sep 96  ,N/A
928,Bravo Team,PS4,Sony Interactive Entertainment  ,Supermassive Games Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.12m,0.09m,0.02m,0.04m,06th Mar 18  ,11th Sep 18
929,Beamrider,2600,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.26m,0.01m,N/A,0.00m,24th Jan 84  ,N/A
930,The Club,X360,Sega  ,Bizarre Creations  ,N/A  ,7.5  ,N/A  ,N/A,0.27m,0.15m,0.10m,N/A,0.02m,19th Feb 08  ,N/A
931,BloodRayne 2,PS2,Majesco  ,Terminal Reality  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.13m,0.10m,N/A,0.03m,12th Oct 04  ,N/A
932,Red Steel 2,Wii,Ubisoft  ,Ubisoft Paris  ,8.0  ,7.8  ,8.5  ,0.27m,N/A,N/A,N/A,N/A,N/A,23rd Mar 10  ,N/A
933,The Conduit,Wii,Sega  ,High Voltage Software  ,8.3  ,6.6  ,8.2  ,0.27m,N/A,N/A,N/A,N/A,N/A,23rd Jun 09  ,N/A
934,Gun,X360,Activision  ,Neversoft Entertainment  ,N/A  ,7.5  ,N/A  ,N/A,0.27m,0.24m,0.01m,N/A,0.02m,16th Nov 05  ,N/A
935,Killing Floor 2,PS4,Tripwire Interactive  ,Tripwire Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.19m,0.03m,N/A,0.05m,01st Jan 16  ,30th May 18
936,Reign of Fire,PS2,BAM! Entertainment  ,Kuju Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.13m,0.10m,N/A,0.03m,22nd Oct 02  ,N/A
937,Call of Juarez: The Cartel,X360,Ubisoft  ,Techland  ,N/A  ,5.2  ,N/A  ,N/A,0.27m,0.14m,0.10m,N/A,0.03m,19th Jul 11  ,N/A
938,The Bureau: XCOM Declassified,PS3,2K Games  ,2K Marin  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.08m,0.14m,N/A,0.04m,20th Aug 13  ,24th Oct 18
939,Final Doom,PS,GT Interactive  ,Williams Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.27m,0.15m,0.10m,N/A,0.02m,01st Oct 95  ,N/A
940,Section 8,X360,SouthPeak Interactive  ,TimeGate Studios  ,N/A  ,7.1  ,N/A  ,N/A,0.27m,0.15m,0.09m,N/A,0.02m,01st Sep 09  ,N/A
941,The House of the Dead 2,DC,Sega  ,Wow Entertainment  ,N/A  ,7.5  ,N/A  ,N/A,0.26m,N/A,N/A,0.26m,N/A,09th Sep 99  ,N/A
942,Panzer Dragoon Orta,XB,Sega  ,Smilebit  ,N/A  ,8.8  ,N/A  ,N/A,0.26m,0.16m,0.05m,0.04m,0.01m,12th Jan 03  ,N/A
943,Bit Blaster XL,PC,Unknown  ,Nickervision Studios  ,N/A  ,N/A  ,N/A  ,0.26m,N/A,N/A,N/A,N/A,N/A,N/A  ,19th Feb 19
944,NPPL Championship Paintball 2009,PS2,Activision  ,Sand Grain Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.13m,0.10m,N/A,0.03m,18th Nov 08  ,N/A
945,Star Wars: Bounty Hunter,GC,LucasArts  ,LucasArts  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.20m,0.05m,N/A,0.01m,07th Dec 02  ,N/A
946,Call of Duty: Modern Warfare 3: Defiance,DS,Activision  ,Infinity Ward  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.19m,0.05m,N/A,0.02m,08th Nov 11  ,N/A
947,Armorines: Project S.W.A.R.M.,N64,Acclaim Entertainment  ,Acclaim Studios London  ,N/A  ,6.2  ,N/A  ,N/A,0.26m,0.21m,0.05m,N/A,0.00m,30th Nov 99  ,N/A
948,Duke Nukem: Zero Hour,N64,GT Interactive  ,Eurocom Entertainment Software  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.21m,0.05m,N/A,0.00m,01st Aug 99  ,N/A
949,Army of Two: The Devil's Cartel,X360,Electronic Arts  ,Visceral Games  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.16m,0.07m,0.00m,0.02m,26th Mar 13  ,19th Oct 18
950,Postal,PC,Ripcord Games  ,Running With Scissors  ,N/A  ,N/A  ,N/A  ,0.26m,N/A,N/A,N/A,N/A,N/A,30th Sep 97  ,N/A
951,Resident Evil: Revelations,X360,Capcom  ,Capcom  ,N/A  ,7.4  ,N/A  ,N/A,0.26m,0.12m,0.10m,0.02m,0.02m,21st May 13  ,16th Mar 18
952,Battle Royale Trainer,PC,Trickjump Games Ltd  ,Trickjump Games Ltd  ,N/A  ,N/A  ,N/A  ,0.26m,N/A,N/A,N/A,N/A,N/A,04th Jan 18  ,17th Feb 19
953,Legendary,X360,Gamecock  ,Spark Unlimited  ,N/A  ,4.0  ,N/A  ,N/A,0.26m,0.08m,0.15m,N/A,0.03m,04th Nov 08  ,N/A
954,Desert Falcon,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.24m,0.01m,N/A,0.00m,14th Jun 87  ,N/A
955,Reload: Target Down,Wii,Mastiff  ,Mastiff  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.24m,N/A,N/A,0.02m,02nd Nov 10  ,N/A
956,Galactic Attack,SAT,Acclaim Entertainment  ,Ving  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,N/A,N/A,0.25m,N/A,01st Jan 95  ,N/A
957,Blaster Master: Blasting Again,PS,Crave Entertainment  ,SunSoft  ,N/A  ,7.7  ,N/A  ,N/A,0.25m,0.14m,0.10m,N/A,0.02m,06th May 01  ,N/A
958,Deadfall Adventures,PC,THQ Nordic  ,The Farm 51  ,N/A  ,N/A  ,N/A  ,0.25m,N/A,N/A,N/A,N/A,N/A,15th Nov 13  ,29th Apr 19
959,Men of Valor,XB,VU Games  ,"2015, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,0.25m,0.19m,0.05m,N/A,0.01m,19th Oct 04  ,22nd Mar 18
960,Medal of Honor European Assault,GC,Electronic Arts  ,EA Los Angeles  ,N/A  ,7.9  ,N/A  ,N/A,0.25m,0.19m,0.05m,N/A,0.01m,07th Jun 05  ,N/A
961,XIII,XB,Ubisoft  ,Southend Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.16m,0.08m,N/A,0.01m,24th Nov 03  ,N/A
962,Alien Resurrection,PS,Fox Interactive  ,Argonaut Games  ,N/A  ,5.2  ,N/A  ,0.25m,N/A,N/A,N/A,N/A,N/A,10th Oct 00  ,N/A
963,Loaded,PS,Interplay  ,Gremlin Interactive  ,N/A  ,N/A  ,N/A  ,0.25m,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
964,Wolfenstein 3D,All,"Apogee Software, Ltd.  ",id Software  ,N/A  ,N/A  ,N/A  ,0.25m,N/A,N/A,N/A,N/A,N/A,05th May 92  ,01st Oct 22
965,World War Z,PC,Focus Home Interactive  ,Saber Interactive  ,N/A  ,N/A  ,N/A  ,0.25m,N/A,N/A,N/A,N/A,N/A,16th Apr 19  ,20th Mar 19
966,America's Army: Rise of a Soldier,XB,Ubisoft  ,Secret Level  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.19m,0.05m,N/A,0.01m,17th Nov 05  ,N/A
967,The Chronicles of Riddick: Assault on Dark Athena,PS3,Atari  ,Starbreeze Studios AB  ,N/A  ,8.0  ,N/A  ,N/A,0.25m,0.12m,0.09m,N/A,0.04m,07th Apr 09  ,N/A
968,Project Overkill,PS,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.14m,0.09m,N/A,0.02m,31st Aug 96  ,N/A
969,Classic NES Series: Xevious,GBA,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.08m,0.03m,0.12m,0.01m,02nd Jun 04  ,N/A
970,Far Cry Instincts Predator,X360,Ubisoft  ,Ubisoft Montreal  ,N/A  ,8.0  ,N/A  ,N/A,0.24m,0.20m,0.03m,N/A,0.02m,28th Mar 06  ,N/A
971,Star Wars Battlefront,PC,LucasArts  ,Pandemic Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.08m,0.14m,N/A,0.02m,20th Sep 04  ,N/A
972,Turning Point: Fall of Liberty,PS3,Codemasters  ,Spark Unlimited  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.21m,0.01m,N/A,0.02m,26th Feb 08  ,N/A
973,Call of Duty: Modern Warfare Remastered,XOne,Activision  ,Infinity Ward  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.16m,0.06m,N/A,0.02m,27th Jul 17  ,14th Jan 18
974,TimeSplitters: Future Perfect,PS2,Electronic Arts  ,Free Radical Design  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.12m,0.09m,N/A,0.03m,21st Mar 05  ,N/A
975,Ziggurat,PC,Milkstone Studios  ,Milkstone Studios  ,N/A  ,N/A  ,N/A  ,0.24m,N/A,N/A,N/A,N/A,N/A,23rd Oct 14  ,14th Sep 18
976,Kill.Switch,XB,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.18m,0.05m,N/A,0.01m,28th Oct 03  ,N/A
977,Homefront,PC,THQ  ,Kaos Studios  ,N/A  ,6.6  ,N/A  ,N/A,0.24m,0.11m,0.10m,N/A,0.03m,15th Mar 11  ,N/A
978,Hatred,PC,Destructive Creations  ,Destructive Creations  ,N/A  ,N/A  ,N/A  ,0.24m,N/A,N/A,N/A,N/A,N/A,01st Jun 15  ,N/A
979,Forsaken,PS,Acclaim Entertainment  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.13m,0.09m,N/A,0.02m,30th Apr 98  ,N/A
980,theHunter: Call of the Wild,PS4,THQ Nordic  ,Expansive Worlds  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.19m,N/A,N/A,0.04m,02nd Oct 17  ,19th Jun 18
981,Galaga: Destination Earth,PS,Hasbro Interactive  ,King of the Jungle  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.13m,0.09m,N/A,0.02m,22nd Oct 00  ,N/A
982,Singularity,PS3,Activision  ,Raven Software  ,N/A  ,7.8  ,N/A  ,N/A,0.24m,0.17m,0.03m,0.01m,0.03m,29th Jun 10  ,N/A
983,Dark Cavern,2600,Mattel Interactive  ,Mattel  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.22m,0.01m,N/A,0.00m,01st Jan 82  ,N/A
984,METRO 2033,PC,THQ  ,4a-games  ,N/A  ,7.5  ,N/A  ,N/A,0.24m,N/A,0.19m,N/A,0.04m,16th Mar 10  ,N/A
985,Payday 2,XOne,505 Games  ,Overkill Software  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.14m,0.07m,N/A,0.02m,16th Jun 15  ,08th Jan 18
986,The Club,PS3,Sega  ,Bizarre Creations  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.14m,0.07m,N/A,0.03m,19th Feb 08  ,N/A
987,Spec Ops: The Line,PC,2K Games  ,Yager Development  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.12m,0.09m,N/A,0.02m,26th Jun 12  ,N/A
988,Star Wars Jedi Knight II: Jedi Outcast,GC,LucasArts  ,Vicarious Visions  ,N/A  ,7.1  ,N/A  ,N/A,0.23m,0.18m,0.05m,N/A,0.01m,20th Nov 02  ,N/A
989,Tom Clancy's Rainbow Six: Rogue Spear,PS,Red Storm Entertainment  ,Saffire Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.13m,0.09m,N/A,0.02m,28th Mar 01  ,N/A
990,Tribes: Aerial Assault,PS2,Sierra Entertainment  ,Midway Studios Austin  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.11m,0.09m,N/A,0.03m,23rd Sep 02  ,N/A
991,Transformer: Rise of the Dark Spark,PS4,Activision  ,Edge of Reality  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.08m,0.11m,0.01m,0.04m,24th Jun 14  ,27th Dec 18
992,Freedom Fighters,XB,Electronic Arts  ,IO Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.17m,0.05m,N/A,0.01m,01st Oct 03  ,N/A
993,Soldier of Fortune II: Double Helix,XB,Activision  ,Gratuitous Games  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.17m,0.05m,N/A,0.01m,18th Jun 03  ,N/A
994,Sniper: Ghost Warrior 3,PC,City Interactive  ,City Interactive  ,N/A  ,N/A  ,N/A  ,0.23m,N/A,N/A,N/A,N/A,N/A,25th Apr 17  ,29th May 18
995,Super R-Type,SNES,Irem Software Engineering  ,Irem Software Engineering  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,N/A,N/A,0.23m,N/A,01st Sep 91  ,N/A
996,BlowOut,PS2,Majesco  ,Terminal Reality  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.11m,0.09m,N/A,0.03m,10th Nov 03  ,N/A
997,The Raiden Project,PS,Sony Computer Entertainment  ,Seibu Kaihatsu Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.06m,0.04m,0.12m,0.01m,26th Jan 95  ,N/A
998,Booster Trooper,PC,Unknown  ,DNS Development  ,N/A  ,N/A  ,N/A  ,0.23m,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Feb 19
999,Brain In My Head,PC,Unknown  ,Tatyana Murzina  ,N/A  ,N/A  ,N/A  ,0.23m,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Feb 19
1000,Steel Invaders,PC,Unknown  ,Unknown  ,N/A  ,N/A  ,N/A  ,0.23m,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Feb 19
1001,Deadly Duck,2600,20th Century Fox Video Games  ,20th Century Fox Video Games  ,N/A  ,N/A  ,N/A  ,N/A,0.22m,0.21m,0.01m,N/A,0.00m,01st Jan 82  ,N/A
1002,Conflict: Vietnam,XB,Global Star Software  ,Pivotal Games  ,N/A  ,N/A  ,N/A  ,N/A,0.22m,0.17m,0.05m,N/A,0.01m,05th Oct 04  ,N/A
1003,Time Crisis: Crisis Zone,PS2,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,0.22m,0.11m,0.09m,N/A,0.03m,19th Oct 04  ,N/A
1004,Child of Eden,PS3,Ubisoft  ,Q Entertainment  ,N/A  ,7.7  ,N/A  ,N/A,0.22m,0.09m,0.10m,N/A,0.04m,27th Sep 11  ,N/A
1005,Dino Stalker,PS2,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.22m,0.07m,0.06m,0.08m,0.02m,09th Sep 02  ,N/A
1006,Red Death,PC,Unknown  ,Panda Indie Studio  ,N/A  ,N/A  ,N/A  ,0.22m,N/A,N/A,N/A,N/A,N/A,N/A  ,22nd Feb 19
1007,Resident Evil: Revelations,WiiU,Capcom  ,Capcom  ,7.8  ,7.5  ,N/A  ,N/A,0.22m,0.09m,0.08m,0.03m,0.02m,21st May 13  ,16th Mar 18
1008,Touch the Dead,DS,Eidos Interactive  ,Dream On Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.22m,0.20m,0.00m,N/A,0.02m,16th May 07  ,N/A
1009,ShellShock: Nam '67,XB,Eidos Interactive  ,Guerrilla Games  ,N/A  ,N/A  ,N/A  ,N/A,0.22m,0.16m,0.05m,N/A,0.01m,14th Sep 04  ,03rd Feb 18
1010,The Bureau: XCOM Declassified,X360,2K Games  ,2K Marin  ,N/A  ,N/A  ,N/A  ,N/A,0.22m,0.10m,0.10m,N/A,0.02m,20th Aug 13  ,24th Oct 18
1011,Zombie Army Trilogy,PS4,Rebellion Developments  ,Rebellion Developments  ,N/A  ,N/A  ,N/A  ,N/A,0.22m,0.06m,0.13m,N/A,0.03m,06th Mar 15  ,30th May 18
1012,Danganronpa Another Episode: Ultra Despair Girls,PSV,NIS America  ,Spike Chunsoft  ,N/A  ,N/A  ,N/A  ,N/A,0.22m,0.06m,0.01m,0.12m,0.02m,01st Sep 15  ,03rd Jan 18
1013,Screencheat,PC,Unknown  ,Samurai Punk  ,N/A  ,N/A  ,N/A  ,0.22m,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Feb 19
