position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
149,Petz Dogz 2,DS,Ubisoft  ,Yuke's Media Creations  ,N/A  ,N/A  ,N/A  ,N/A,1.10m,0.46m,0.52m,N/A,0.12m,14th Nov 07  ,N/A
150,Ace Combat 2,PS,Namco  ,Namco  ,N/A  ,8.5  ,N/A  ,1.09m,N/A,N/A,N/A,N/A,N/A,31st Jul 97  ,N/A
151,BeatMania,PS,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,1.09m,N/A,N/A,1.07m,0.02m,01st Oct 98  ,N/A
152,Tamagotchi Connection: Corner Shop 2,DS,Namco Bandai  ,NanaOn-Sha  ,N/A  ,N/A  ,N/A  ,1.09m,N/A,N/A,N/A,N/A,N/A,14th Nov 06  ,N/A
153,Imagine: Babysitters,DS,Ubisoft  ,Visual Impact  ,N/A  ,N/A  ,N/A  ,N/A,1.09m,0.63m,0.36m,N/A,0.10m,07th Oct 08  ,N/A
154,Imagine: Fashion Designer New York,DS,Ubisoft  ,Virtual Toys / Lexis Numerique  ,N/A  ,N/A  ,N/A  ,N/A,1.07m,0.65m,0.32m,N/A,0.10m,13th Oct 08  ,17th Sep 18
155,Ace Combat: Assault Horizon,All,Bandai Namco Games  ,Project ACES  ,N/A  ,N/A  ,N/A  ,1.07m,N/A,N/A,N/A,N/A,N/A,11th Oct 11  ,20th Nov 20
156,Spore Creatures,DS,Electronic Arts  ,Foundation 9  ,N/A  ,7.2  ,N/A  ,N/A,1.07m,0.66m,0.30m,0.00m,0.10m,07th Sep 08  ,N/A
157,Imagine: Animal Doctor,DS,Ubisoft  ,Virtual Toys / Lexis Numerique  ,N/A  ,N/A  ,N/A  ,N/A,1.05m,0.45m,0.48m,N/A,0.11m,23rd Oct 07  ,17th Sep 18
158,Dance Dance Revolution SuperNOVA,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,N/A  ,N/A  ,N/A,1.04m,0.87m,0.03m,N/A,0.14m,26th Sep 06  ,N/A
159,Monster Rancher,PS,Tecmo  ,Tecmo  ,N/A  ,N/A  ,N/A  ,1.04m,N/A,N/A,N/A,N/A,N/A,30th Nov 97  ,N/A
160,ZhuZhu Pets,DS,Activision  ,Black Lantern Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.04m,0.68m,0.27m,N/A,0.09m,23rd Mar 10  ,N/A
161,Petz: Catz 2,DS,Ubisoft  ,Yuke's Media Creations  ,N/A  ,N/A  ,N/A  ,N/A,1.02m,0.51m,0.40m,N/A,0.11m,14th Nov 07  ,N/A
162,EyePet,PS3,Sony Computer Entertainment  ,SCEE London Studio  ,7.8  ,6.9  ,N/A  ,N/A,1.01m,0.37m,0.52m,0.04m,0.09m,17th Sep 10  ,N/A
163,1701 A.D.,PC,Aspyr  ,Related Designs  ,N/A  ,7.7  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,06th Nov 06  ,N/A
164,Caesar,Series,Sierra Online   ,Impressions Games  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,12th Oct 92  ,18th Mar 21
165,Densha De Go!,PS,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,18th Dec 97  ,N/A
166,Elite,All,Acornsoft  ,David Braben  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,20th Sep 84  ,19th Jan 21
167,Escape Simulator,PC,Pine Studio  ,Pine Studio  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,19th Oct 21  ,02nd May 22
168,Farming Simulator 17,All,Giants Software  ,Giants Software  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,24th Oct 16  ,18th Dec 20
169,Football Manager 2013,All,Sega  ,Sports Interactive  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,02nd Nov 12  ,13th Nov 20
170,Football Manager 2014,All,Sega  ,Sports Interactive  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,30th Oct 13  ,13th Nov 20
171,Football Manager 2015,All,Sega  ,Sports Interactive  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,07th Nov 14  ,13th Nov 20
172,Football Manager 2016,PC,Sega  ,Sports Interactive  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,13th Nov 15  ,20th Apr 18
173,Football Manager 2017,PC,Sega  ,Sports Interactive  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,04th Nov 16  ,29th May 18
174,Football Manager 2021,All,Sega  ,Sports Interactive  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,24th Nov 20  ,05th Jan 21
175,Goat Simulator,iOS,Unknown  ,Coffee Stain Studios  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
176,Microsoft Flight Simulator (2020),PC,Xbox Game Studios  ,Asobo Studio  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,18th Aug 20  ,04th Aug 20
177,Microsoft Train Simulator,PC,Microsoft  ,Kuju Entertainment  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,31st May 01  ,N/A
178,Monster Rancher 2,PS,Tecmo  ,Tecmo  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,01st Jan 99  ,N/A
179,My Time At Portia,PC,Team17 Digital Ltd  ,Pathea Games  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,15th Jan 19  ,15th Apr 19
180,Planet Zoo,PC,Frontier Developments  ,Frontier Developments  ,7.0  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,05th Nov 19  ,02nd Jun 19
181,SnowRunner,All,Focus Home Interactive  ,Saber Interactive  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,28th Apr 20  ,27th Nov 20
182,Spintires: MudRunner,All,Focus Home Interactive  ,Saber Interactive  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,31st Oct 17  ,27th Nov 20
183,Spiritfarer,All,Thunder Lotus Games  ,Thunder Lotus Games  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,18th Aug 20  ,20th Apr 21
184,Story of Seasons: Pioneers of Olive Town,All,Xseed Games  ,Marvelous  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,15th Sep 21  ,05th Oct 21
185,Story of Seasons: Pioneers of Olive Town,NS,Marvelous  ,Marvelous  ,6.5  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,26th Mar 21  ,10th Feb 21
186,The Urbz: Sims in the City,All,Electronic Arts  ,Maxis  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,09th Nov 04  ,03rd Dec 20
187,Tom Clancy's HAWX,All,Ubisoft  ,Ubisoft Bucharest  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,03rd Mar 09  ,26th Nov 20
188,Tropico,All,Gathering of Developers  ,PopTop Software  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,24th Apr 01  ,13th Mar 21
189,Untitled Goose Game,All,Panic  ,House House  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,20th Sep 19  ,24th Jan 21
190,Untitled Goose Game,Series,Panic  ,House House  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,20th Sep 09  ,03rd Mar 20
191,Viva Pinata,X360,Microsoft Game Studios  ,Rare Ltd.  ,8.2  ,8.4  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,09th Nov 06  ,N/A
192,Littlest Pet Shop: Winter,DS,Electronic Arts  ,EA Salt Lake  ,N/A  ,N/A  ,N/A  ,N/A,0.98m,0.58m,0.31m,N/A,0.10m,14th Oct 08  ,N/A
193,Dance Dance Revolution 2nd ReMIX,PS,Konami  ,KCET  ,N/A  ,N/A  ,N/A  ,N/A,0.96m,N/A,N/A,0.90m,0.06m,26th Aug 99  ,N/A
194,PilotWings Resort,3DS,Nintendo  ,Monster Games  ,6.1  ,6.9  ,N/A  ,N/A,0.96m,0.40m,0.36m,0.13m,0.07m,27th Mar 11  ,N/A
195,Football Manager 2018,PC,Sega  ,Sports Interactive  ,N/A  ,N/A  ,N/A  ,0.96m,N/A,N/A,N/A,N/A,N/A,10th Nov 17  ,31st May 18
196,Harvest Moon 3D: A New Beginning,3DS,Natsume  ,Marvelous  ,N/A  ,8.2  ,N/A  ,N/A,0.95m,0.41m,0.18m,0.31m,0.06m,06th Nov 12  ,07th Jan 18
197,The Sims 2,DS,Electronic Arts  ,Maxis  ,N/A  ,N/A  ,N/A  ,N/A,0.94m,0.81m,0.05m,N/A,0.07m,24th Oct 05  ,N/A
198,Build-A-Bear Workshop,DS,Game Factory  ,Neko Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.93m,0.85m,0.01m,N/A,0.07m,05th Nov 07  ,N/A
199,Top Gun: Combat Zones,PS2,Titus  ,Digital Integration  ,N/A  ,N/A  ,N/A  ,N/A,0.92m,0.45m,0.35m,N/A,0.12m,21st Oct 01  ,N/A
200,Farming Simulator 2015,PC,Focus Home Interactive  ,Giants Software  ,N/A  ,N/A  ,N/A  ,0.92m,N/A,N/A,N/A,N/A,N/A,30th Sep 14  ,11th Apr 18
201,Super Momotarou Dentetsu III,SNES,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,0.91m,N/A,N/A,0.91m,0.00m,09th Dec 94  ,N/A
202,Crimson Skies: High Road to Revenge,XB,Microsoft Game Studios  ,FASA Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.87m,0.65m,0.19m,N/A,0.03m,21st Oct 03  ,25th Sep 18
203,Cooking Mama: World Kitchen,Wii,Majesco  ,Cooking Mama Limited  ,N/A  ,N/A  ,N/A  ,N/A,0.87m,0.51m,0.27m,0.01m,0.08m,18th Nov 08  ,N/A
204,Endless Ocean: Blue World,Wii,Nintendo  ,Arika  ,N/A  ,7.6  ,N/A  ,N/A,0.87m,0.46m,0.22m,0.12m,0.06m,22nd Feb 10  ,N/A
205,Farming Simulator 17,PS4,Focus Home Interactive  ,Giants Software  ,N/A  ,N/A  ,N/A  ,N/A,0.85m,0.19m,0.52m,0.01m,0.13m,25th Oct 16  ,06th Apr 18
206,Petz Dogz Fashion,DS,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,0.84m,0.46m,0.30m,N/A,0.09m,17th Jun 08  ,N/A
207,Blazing Angels: Squadrons of WWII,Wii,Ubisoft  ,Ubisoft Romania  ,N/A  ,4.7  ,N/A  ,N/A,0.84m,0.74m,0.04m,N/A,0.06m,20th Mar 07  ,N/A
208,Harvest Moon: Tree of Tranquility,Wii,Natsume  ,Runtime  ,N/A  ,N/A  ,N/A  ,N/A,0.82m,0.67m,0.03m,0.06m,0.05m,30th Sep 08  ,N/A
209,Imagine: Rock Star,DS,Ubisoft  ,Gevo Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.81m,0.40m,0.33m,N/A,0.09m,17th Jun 08  ,N/A
210,Football Manager 2015,PC,Sega  ,Sports Interactive  ,N/A  ,N/A  ,N/A  ,0.81m,N/A,N/A,N/A,N/A,N/A,07th Nov 14  ,29th May 18
211,Poly Bridge,PC,Unknown  ,Dry Cactus Limited  ,N/A  ,N/A  ,N/A  ,0.81m,N/A,N/A,N/A,N/A,N/A,N/A  ,07th Feb 19
212,The Sims 2,PS2,Electronic Arts  ,Maxis  ,N/A  ,N/A  ,N/A  ,N/A,0.81m,0.67m,0.03m,N/A,0.11m,24th Oct 05  ,N/A
213,BeamNG.drive,PC,Unknown  ,BeamNG  ,N/A  ,N/A  ,N/A  ,0.80m,N/A,N/A,N/A,N/A,N/A,N/A  ,07th Feb 19
214,Star Wars Rogue Squadron III: Rebel Strike,GC,LucasArts  ,Factor 5  ,N/A  ,8.3  ,N/A  ,N/A,0.80m,0.62m,0.16m,N/A,0.02m,15th Oct 03  ,N/A
215,The Sims 2: Pets,PSP,Electronic Arts  ,Maxis  ,N/A  ,5.8  ,N/A  ,N/A,0.80m,0.19m,0.39m,N/A,0.22m,14th Dec 06  ,N/A
216,Microsoft Flight Simulator 1.0,PC,Microsoft  ,Sublogic  ,N/A  ,N/A  ,N/A  ,0.80m,N/A,N/A,N/A,N/A,N/A,01st Nov 82  ,N/A
217,Farming Simulator 17,PC,Focus Home Interactive  ,Giants Software  ,N/A  ,N/A  ,N/A  ,0.80m,N/A,N/A,N/A,N/A,N/A,25th Oct 16  ,06th Apr 18
218,The Sims 2: Castaway,PSP,Electronic Arts  ,Maxis  ,N/A  ,N/A  ,N/A  ,N/A,0.79m,0.08m,0.46m,N/A,0.25m,22nd Oct 07  ,N/A
219,Ace Combat Zero: The Belkan War,PS2,Namco  ,Namco  ,N/A  ,7.5  ,N/A  ,0.79m,N/A,N/A,N/A,N/A,N/A,25th Apr 06  ,N/A
220,Dance Dance Revolution SuperNOVA 2,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,N/A  ,N/A  ,N/A,0.79m,0.64m,0.03m,0.02m,0.10m,25th Sep 07  ,N/A
221,Armored Core 2,PS2,Agetec  ,From Software  ,N/A  ,N/A  ,N/A  ,N/A,0.79m,0.28m,0.22m,0.23m,0.07m,24th Oct 00  ,N/A
222,The Sims 3,3DS,Electronic Arts  ,The Sims Studio  ,N/A  ,5.6  ,N/A  ,N/A,0.77m,0.30m,0.38m,0.03m,0.07m,27th Mar 11  ,N/A
223,My Baby Girl,DS,SouthPeak Interactive  ,Dancing Dots  ,N/A  ,N/A  ,N/A  ,N/A,0.76m,0.61m,0.09m,N/A,0.06m,04th Nov 08  ,N/A
224,Universe Sandbox,PC,Unknown  ,Dan Dixon  ,N/A  ,N/A  ,N/A  ,0.75m,N/A,N/A,N/A,N/A,N/A,29th Apr 11  ,N/A
225,Zone of the Enders,PS2,Konami  ,Konami Computer Entertainment Japan  ,N/A  ,7.5  ,N/A  ,N/A,0.75m,0.30m,0.24m,0.13m,0.08m,26th Mar 01  ,N/A
226,Harvest Moon: Animal Parade,Wii,Natsume  ,Marvelous Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.74m,0.58m,0.08m,0.02m,0.05m,10th Nov 09  ,N/A
227,The Sims 4,XOne,Electronic Arts  ,Maxis  ,N/A  ,N/A  ,N/A  ,N/A,0.73m,0.42m,0.24m,N/A,0.07m,17th Nov 17  ,29th Dec 17
228,Harvest Moon DS: Island of Happiness,DS,Natsume  ,Marvelous Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.72m,0.43m,0.01m,0.25m,0.04m,26th Aug 08  ,N/A
229,Imagine: Interior Designer,DS,Ubisoft  ,Little Worlds Studio / Anuman Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.72m,0.34m,0.31m,N/A,0.08m,04th Nov 08  ,N/A
230,Mobile Suit Gundam: Encounters in Space,PS2,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,0.72m,0.05m,0.04m,0.61m,0.01m,05th Dec 03  ,N/A
231,The Sims 2: Castaway,DS,Electronic Arts  ,Maxis  ,N/A  ,N/A  ,N/A  ,N/A,0.72m,0.62m,0.04m,N/A,0.05m,22nd Oct 07  ,N/A
232,Youtubers Life,PC,Unknown  ,U-PLAY Studios  ,N/A  ,N/A  ,N/A  ,0.71m,N/A,N/A,N/A,N/A,N/A,N/A  ,07th Feb 19
233,Falcon 3.0,PC,Spectrum Holobyte  ,Sphere  ,N/A  ,N/A  ,N/A  ,0.70m,N/A,N/A,N/A,N/A,N/A,01st Dec 91  ,N/A
234,Wing Commander III: Heart of the Tiger,All,Origin Systems  ,Origin Systems  ,N/A  ,N/A  ,N/A  ,0.70m,N/A,N/A,N/A,N/A,N/A,01st Dec 94  ,16th Mar 21
235,Mobile Suit Gundam: Journey to Jaburo,PS2,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,0.70m,0.16m,0.13m,0.36m,0.04m,06th Aug 01  ,N/A
236,The Sims: Medieval,PC,Electronic Arts  ,The Sims Studio  ,8.5  ,7.2  ,N/A  ,N/A,0.70m,0.29m,0.32m,N/A,0.09m,22nd Mar 11  ,N/A
237,World of Zoo,DS,THQ  ,Blue Fang Games  ,N/A  ,N/A  ,N/A  ,N/A,0.69m,0.43m,0.20m,N/A,0.07m,26th Oct 09  ,N/A
238,Football Manager 2011,All,Sega  ,Sports Interactive  ,N/A  ,N/A  ,N/A  ,0.69m,N/A,N/A,N/A,N/A,N/A,05th Nov 10  ,13th Nov 20
239,The Sims 2: Apartment Pets,DS,Electronic Arts  ,The Sims Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.69m,0.31m,0.30m,N/A,0.07m,26th Aug 08  ,20th Apr 18
240,IL-2 Sturmovik: Birds of Prey,PS3,505 Games  ,Gaijin Entertainment  ,N/A  ,8.0  ,N/A  ,N/A,0.69m,0.34m,0.25m,N/A,0.10m,08th Sep 09  ,N/A
241,Lalaloopsy,DS,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,0.68m,0.51m,0.10m,N/A,0.07m,06th Nov 11  ,N/A
242,Armored Core 3,PS2,Agetec  ,From Software  ,N/A  ,N/A  ,N/A  ,N/A,0.67m,0.22m,0.17m,0.23m,0.06m,05th Sep 02  ,N/A
243,The Sims 3,DS,Electronic Arts  ,The Sims Studio  ,N/A  ,7.5  ,N/A  ,N/A,0.67m,0.38m,0.23m,N/A,0.06m,26th Oct 10  ,N/A
244,Blazing Angels: Squadrons of WWII,PS3,Ubisoft  ,Ubisoft Romania  ,N/A  ,6.8  ,N/A  ,N/A,0.67m,0.35m,0.22m,N/A,0.10m,12th Dec 06  ,N/A
245,The Sims 3: High-End Loft Stuff,PC,Electronic Arts  ,EA Redwood Shores  ,N/A  ,N/A  ,N/A  ,N/A,0.66m,0.01m,0.54m,N/A,0.11m,02nd Feb 10  ,N/A
246,The Sims: Bustin' Out,GC,Electronic Arts  ,Maxis  ,N/A  ,7.9  ,N/A  ,N/A,0.66m,0.43m,0.20m,N/A,0.03m,15th Dec 03  ,N/A
247,Crafting Mama,DS,Majesco  ,Cooking Mama Limited  ,N/A  ,N/A  ,N/A  ,N/A,0.65m,0.39m,0.20m,0.01m,0.05m,26th Oct 10  ,N/A
248,Paws & Claws: Pet Vet,DS,THQ  ,ValuSoft  ,N/A  ,N/A  ,N/A  ,N/A,0.64m,0.59m,N/A,N/A,0.05m,03rd Jan 07  ,N/A
249,The Sims 3: Generations,PC,Electronic Arts  ,The Sims Studio  ,N/A  ,6.5  ,N/A  ,N/A,0.63m,0.40m,0.23m,N/A,N/A,31st May 11  ,N/A
250,Dogz,GBA,Ubisoft  ,MTO  ,N/A  ,4.1  ,N/A  ,N/A,0.63m,0.45m,0.17m,N/A,0.01m,17th Nov 05  ,N/A
251,Cooking Mama 4: Kitchen Magic!,3DS,Majesco  ,Cooking Mama Ltd.  ,5.3  ,N/A  ,N/A  ,N/A,0.63m,0.50m,0.07m,N/A,0.06m,15th Nov 11  ,N/A
252,The Urbz: Sims in the City,GBA,Electronic Arts  ,Griptonite Games  ,N/A  ,N/A  ,N/A  ,N/A,0.62m,0.37m,0.22m,N/A,0.03m,09th Nov 04  ,N/A
253,World of Zoo,Wii,THQ  ,Blue Fang Games  ,N/A  ,N/A  ,N/A  ,N/A,0.61m,0.40m,0.15m,N/A,0.05m,26th Oct 09  ,N/A
254,Petz: Dogz Pack,DS,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,0.61m,0.56m,N/A,N/A,0.05m,04th Nov 08  ,N/A
255,F1 Manager 2022,All,Frontier Developments  ,Frontier Developments  ,N/A  ,N/A  ,N/A  ,0.60m,N/A,N/A,N/A,N/A,N/A,30th Aug 22  ,10th Jan 23
256,Jane's AH-64D Longbow,PC,Electronic Arts  ,Origin Systems  ,N/A  ,N/A  ,N/A  ,0.60m,N/A,N/A,N/A,N/A,N/A,31st May 96  ,15th Mar 21
257,Littlest Pet Shop: Garden,DS,Electronic Arts  ,EA Salt Lake  ,N/A  ,N/A  ,N/A  ,N/A,0.60m,0.31m,0.23m,N/A,0.06m,14th Oct 08  ,N/A
258,BeatMania Append 3rdMix,PS,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.60m,N/A,N/A,0.56m,0.04m,23rd Dec 98  ,N/A
259,SimCity DS,DS,Electronic Arts  ,Aki Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.60m,0.33m,0.03m,0.21m,0.03m,19th Jun 07  ,N/A
260,Littlest Pet Shop: Jungle,DS,Electronic Arts  ,EA Salt Lake  ,N/A  ,N/A  ,N/A  ,N/A,0.60m,0.34m,0.20m,N/A,0.06m,14th Oct 08  ,N/A
261,Farming Simulator 2013,PC,Focus Home Interactive  ,Giants Software  ,N/A  ,N/A  ,N/A  ,0.59m,N/A,N/A,N/A,N/A,N/A,25th Oct 12  ,06th Jan 18
262,FaceRig,PC,Unknown  ,Holotech Studios  ,N/A  ,N/A  ,N/A  ,0.59m,N/A,N/A,N/A,N/A,N/A,N/A  ,08th Feb 19
263,Harvest Moon: Friends of Mineral Town,GBA,Natsume  ,TOSE Software  ,N/A  ,7.6  ,N/A  ,N/A,0.59m,0.34m,0.13m,0.11m,0.01m,17th Nov 03  ,N/A
264,Tokimeki Memorial: Forever with You,PS,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.58m,N/A,N/A,0.55m,0.04m,13th Oct 95  ,N/A
265,Farming Simulator 19,PC,Focus Home Interactive  ,Giants Software  ,N/A  ,N/A  ,N/A  ,N/A,0.58m,N/A,0.55m,N/A,0.03m,20th Nov 18  ,19th Dec 18
266,I Am Bread,PC,Bossa Studios  ,Bossa Studios  ,N/A  ,N/A  ,N/A  ,0.58m,N/A,N/A,N/A,N/A,N/A,09th Apr 15  ,11th Aug 18
267,Disney Magic World 2,3DS,Nintendo  ,High Horse Entertainment  ,N/A  ,7.5  ,N/A  ,N/A,0.58m,0.07m,0.25m,0.23m,0.02m,14th Oct 16  ,08th Jan 18
268,Petz Dogz 2,Wii,Ubisoft  ,Yuke's Media Creations  ,N/A  ,N/A  ,N/A  ,N/A,0.57m,0.52m,0.01m,N/A,0.04m,14th Nov 07  ,N/A
269,Harvest Moon: The Tale of Two Towns,DS,Natsume  ,Marvelous Interactive  ,N/A  ,6.3  ,N/A  ,N/A,0.57m,0.27m,0.06m,0.22m,0.03m,20th Sep 11  ,N/A
270,Harvest Moon: Sunshine Islands,DS,Natsume  ,Marvelous Interactive  ,N/A  ,9.0  ,N/A  ,N/A,0.57m,0.35m,0.03m,0.17m,0.03m,10th Nov 09  ,N/A
271,The Sims 3: World Adventures,PC,Electronic Arts  ,EA Redwood Shores  ,N/A  ,8.2  ,N/A  ,N/A,0.57m,0.02m,0.18m,N/A,0.37m,16th Nov 09  ,N/A
272,Petz Wild Animals: Tigerz,DS,Ubisoft  ,Magic Pockets  ,N/A  ,N/A  ,N/A  ,N/A,0.56m,0.52m,0.00m,N/A,0.04m,26th Feb 08  ,N/A
273,Kingdoms and Castles,PC,Unknown  ,Lion Shield  ,N/A  ,N/A  ,N/A  ,0.56m,N/A,N/A,N/A,N/A,N/A,N/A  ,11th Jan 18
274,The Sims: Bustin' Out,XB,Electronic Arts  ,Maxis  ,N/A  ,N/A  ,N/A  ,N/A,0.56m,0.40m,0.14m,N/A,0.02m,15th Dec 03  ,N/A
275,Petz Dogz 2,PS2,Ubisoft  ,Yuke's Media Creations  ,N/A  ,N/A  ,N/A  ,N/A,0.56m,0.28m,0.21m,N/A,0.07m,23rd Nov 07  ,N/A
276,Dogz,DS,Ubisoft  ,MTO  ,N/A  ,N/A  ,N/A  ,N/A,0.56m,0.50m,0.01m,N/A,0.04m,22nd Nov 06  ,N/A
277,Catz,DS,Ubisoft  ,Powerhead Games  ,N/A  ,N/A  ,N/A  ,N/A,0.55m,0.49m,0.02m,N/A,0.04m,30th Nov 06  ,N/A
278,Purr Pals,DS,Crave Entertainment  ,inXile  ,N/A  ,N/A  ,N/A  ,N/A,0.55m,0.18m,0.35m,N/A,0.02m,27th Mar 07  ,N/A
279,ZhuZhu Pets 2: Featuring The Wild Bunch,DS,Activision  ,Black Lantern Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.55m,0.40m,0.11m,N/A,0.04m,19th Oct 10  ,N/A
280,Petz Catz Clan,DS,Ubisoft  ,Ubisoft  ,N/A  ,5.0  ,N/A  ,N/A,0.55m,0.47m,0.03m,N/A,0.04m,18th Nov 08  ,N/A
281,Viva Pinata: Pocket Paradise,DS,THQ  ,Rare Ltd.  ,N/A  ,8.1  ,N/A  ,N/A,0.55m,0.26m,0.23m,N/A,0.06m,08th Sep 08  ,N/A
282,Dance Dance Revolution Ultramix,XB,Konami  ,Konami Computer Entertainment Hawaii  ,N/A  ,N/A  ,N/A  ,N/A,0.54m,0.42m,0.11m,N/A,0.02m,20th Nov 03  ,N/A
283,Petz Nursery,DS,Ubisoft  ,Ubi Nagoya  ,N/A  ,N/A  ,N/A  ,N/A,0.54m,0.50m,0.00m,N/A,0.04m,10th Nov 09  ,N/A
284,The Sims 3: Pets,PC,Electronic Arts  ,The Sims Studio  ,N/A  ,7.5  ,N/A  ,N/A,0.54m,0.54m,0.00m,N/A,N/A,18th Oct 11  ,N/A
285,Seaman,DC,Sega  ,VIVARIUM Inc.  ,N/A  ,8.1  ,N/A  ,N/A,0.52m,N/A,N/A,0.52m,N/A,09th Aug 00  ,N/A
286,Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,DS,Electronic Arts  ,EA Salt Lake  ,N/A  ,N/A  ,N/A  ,N/A,0.52m,0.49m,N/A,N/A,0.03m,05th Oct 10  ,N/A
287,We Cheer,Wii,Namco Bandai  ,"Machatin, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,0.52m,0.47m,0.00m,0.00m,0.04m,30th Sep 08  ,N/A
288,The Sims 2: Open for Business,PC,Electronic Arts  ,Maxis  ,N/A  ,N/A  ,N/A  ,N/A,0.52m,0.46m,0.05m,N/A,N/A,28th Feb 06  ,N/A
289,SimAnimals,DS,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,0.52m,0.26m,0.21m,0.00m,0.05m,21st Jan 09  ,N/A
290,IL-2 Sturmovik: Birds of Prey,X360,505 Games  ,Gaijin Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.51m,0.23m,0.23m,N/A,0.05m,08th Sep 09  ,N/A
291,Paws & Claws: Dogs & Cats Best Friends,DS,THQ  ,Sproing Interactive Media  ,N/A  ,N/A  ,N/A  ,N/A,0.50m,0.46m,0.01m,N/A,0.04m,03rd Oct 07  ,N/A
292,Ace,PC,Unknown  ,Cascade Games  ,N/A  ,N/A  ,N/A  ,0.50m,N/A,N/A,N/A,N/A,N/A,N/A  ,20th Mar 21
293,Barbie Fashion Designer,All,Mattel Media  ,Digital Domain  ,N/A  ,N/A  ,N/A  ,0.50m,N/A,N/A,N/A,N/A,N/A,01st Nov 96  ,04th Dec 20
