position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1902,Bakumatsu Rock: Ultra Soul,PSP,Marvelous Interactive  ,Marvelous Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Sep 14  ,N/A
1903,Daiya no Kuni no Alice: Wonderful Mirror World,PSP,Quinrose  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Jul 13  ,N/A
1904,Jam Sessions: Sing and Play Guitar (jp sales),DS,Ubisoft  ,Plato  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,11th Sep 07  ,N/A
1905,Nakayoshi All-Stars: Mezase Gakuen Idol,DS,Creative Core  ,Creative Core  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,18th Dec 08  ,N/A
1906,Smart Kid's Gameclub,DS,UFO Interactive  ,Starfish Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,N/A,N/A,N/A,16th Nov 07  ,N/A
1907,Ultimate Board Game Collection,PS2,Valcon Games  ,Jack of All Games  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,0.00m,N/A,0.00m,11th Jul 06  ,N/A
1908,Idol Janshi Suchie-Pai IV,PS2,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,11th Oct 07  ,N/A
1909,Natsuzora no Monologue,PSP,Otomate  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Mar 13  ,N/A
1910,Dramatical Murder Re:code,PSV,Nitroplus  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,30th Oct 14  ,N/A
1911,Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,PSP,Idea Factory  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,05th Sep 13  ,N/A
1912,Arabians Lost: The Engagement on Desert,PSP,Quinrose  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Jun 12  ,N/A
1913,Fullmetal Alchemist: Trading Card Game,DS,Destineer  ,Magellan Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,N/A,N/A,0.00m,15th Oct 07  ,N/A
1914,thinkSMART: Chess for Kids,DS,Mentor Interactive  ,Mentor Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,N/A,N/A,0.00m,06th Sep 11  ,N/A
1915,Sakura-Sou no Pet na Kanojo,PSV,Kadokawa Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,14th Feb 13  ,N/A
1916,Nova Usagi no Game de Ryuugaku!? DS,DS,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Feb 07  ,N/A
1917,Petz: Hamsterz Life 2,GBA,Ubisoft  ,Jorudan  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,0.00m,N/A,0.00m,13th Nov 07  ,N/A
1918,Saint Seiya Omega: Ultimate Cosmo,PSP,Namco Bandai Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Nov 12  ,N/A
1919,Wordhunters,PS4,Wired Productions  ,thumbfood Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,N/A,N/A,0.00m,04th Dec 18  ,30th Sep 18
1920,Sakigake!! Otokojuku - Nihon yo Kore ga Otoko Dearu!,PS3,Namco Bandai Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Feb 14  ,N/A
1921,Poker for Dummies,PC,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,27th Oct 08  ,N/A
1922,Akatsuki no Goei Trinity,PSP,5pb  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Sep 12  ,N/A
1923,Deal or No Deal,PC,Global Star Software  ,Global Star Software  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,06th Nov 06  ,N/A
1924,The Ultimate Battle of the Sexes,Wii,SVG Distribution  ,Mastertronic  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,0.00m,N/A,0.00m,27th Dec 11  ,N/A
1925,Golden Time: Vivid Memories,PSV,ASCII Media Works  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Mar 14  ,N/A
1926,Getsuei Gakuen: kou,PSV,Arc System Works  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,10th Oct 13  ,N/A
1927,Heart no Kuni no Alice: Wonderful Twin World,PSP,Quinrose  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,29th May 14  ,N/A
1928,Shin Koihime Musou: Otome Taisen * Sangokushi Engi,PS3,Views  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Feb 14  ,N/A
1929,Juggler DS,DS,Commseed  ,Commseed  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,13th Nov 08  ,N/A
1930,Who Wants to be a Millionaire: 2nd Edition,DS,Ubisoft  ,Route 1 Games  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,28th Nov 08  ,N/A
1931,Rabbids Invasion: The Interactive TV Show,XOne,Ubisoft  ,Ubisoft Paris  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,18th Nov 14  ,03rd Jan 19
1932,Tsukigime Ranko's Longest Day,PS3,Namco Bandai Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,16th Jan 14  ,N/A
1933,Smart Boy's Winter Wonderland,DS,UFO Interactive  ,Starfish Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,N/A,N/A,0.00m,28th Oct 08  ,N/A
1934,Aiyoku no Eustia,PSV,Dramatic Create  ,August  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Jun 14  ,N/A
1935,Dragon Ball Z for Kinect,X360,Namco Bandai Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,0.00m,N/A,0.00m,09th Oct 12  ,N/A
1936,Muv-Luv Alternative,PS3,5pb  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Oct 12  ,N/A
1937,Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,PSP,Broccoli  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,30th Aug 12  ,N/A
1938,Slotter Mania P: Tetsuya Shinjuku vs Ueno,PSP,Dorart  ,Dorart  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,18th Feb 10  ,N/A
1939,Slotter Mania P: Tetsuya Shinjuku vs Ueno,PSP,Dorart  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,18th Feb 10  ,N/A
1940,Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,PS2,Paon   ,Paon Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,09th Oct 08  ,N/A
1941,Unending Bloody Call,PSP,Asgard  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Jun 12  ,N/A
1942,Satomi Hakkenden: Hachi Tamanoki,PSP,Quinrose  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Feb 14  ,N/A
1943,Romeo Vs. Juliet,PSP,Quinrose  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,22nd Aug 13  ,N/A
1944,DJ Max Technika Tune,PSV,CyberFront  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Sep 12  ,N/A
1945,Style Book: Cinnamoroll,DS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,23rd Mar 06  ,N/A
1946,Metal Gear Solid HD Edition,X360,Konami Digital Entertainment  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,23rd Nov 11  ,N/A
1947,La Corda d'Oro 2ff,PSV,Koei Tecmo  ,Koei Tecmo Games  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,21st Dec 17  ,30th Jul 18
1948,Dungeons & Dragons Anthology: The Master Collection,PC,Atari  ,Various  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,N/A,N/A,0.00m,15th Nov 11  ,02nd Jan 19
1949,Dokapon Journey (JP sales),DS,Atlus  ,Sting  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,14th Apr 09  ,N/A
1950,Megami Meguri,3DS,Capcom  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,08th Dec 16  ,N/A
1951,Winning Post 8 2017,PS3,Tecmo Koei  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,02nd Mar 17  ,N/A
1952,Gyouretsu no Dekiru Houritsu Soudansho,DS,Namco Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Feb 10  ,N/A
1953,Patrician IV: Gold Edition,PC,Kalypso  ,Gaming Minds Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,30th Aug 11  ,N/A
1954,Princess Evangile Portable,PSP,CyberFront  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,12th Apr 12  ,N/A
1955,Mirai Nikki: 13 Hitome no Nikki Shoyuusha Re-Write,PSP,Kadokawa Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Apr 12  ,N/A
1956,Kajiri Kamui Kagura: Akebono no Hikari,PSV,Views  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Apr 13  ,N/A
1957,Armen Noir Portable,PSP,Idea Factory  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,12th Apr 12  ,N/A
1958,Harem Tengoku da to Omottara Yandere Jigoku Datta,PS3,Nippon Ichi Software  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,24th Apr 14  ,N/A
1959,Anime Slot Revolution: Pachi-Slot Mobile Suit Gundam II - Ai Senshi Hen,Wii,Yamasa Entertainment  ,Yamasa Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Dec 07  ,N/A
1960,Peach Ball: Senran Kagura,NS,Marvelous Entertainment  ,HONEY PARADE GAMES  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,13th Dec 18  ,21st Dec 18
1961,Grand Theft Auto Online,PS3,Take-Two Interactive  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,01st Oct 13  ,N/A
1962,Arabians Doubt,PSP,Quinrose  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,30th Jan 14  ,N/A
1963,Muv-Luv,PS3,5pb  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Oct 12  ,N/A
1964,Stranger of Sword City,X360,Experience Inc.  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,05th Jun 14  ,N/A
1965,Muv-luv Photonflowers,PS3,5pb  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,24th Apr 14  ,N/A
1966,Heartful Simulator Pachi-Slot: To Heart 2,PS3,Aqua Plus  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Oct 12  ,N/A
1967,Grand Theft Auto: San Andreas,PS3,Rockstar Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,11th Dec 12  ,N/A
1968,Eiyuu * Senki,PS3,5pb  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Sep 13  ,N/A
1969,Sengoku Hime: Senkou no Taika - Akatsuki no Haryuu,PS3,SystemSoft Alpha  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,19th Jul 12  ,N/A
1970,Clue / Mouse Trap / Perfection / Aggravation,DS,Unknown  ,Gravity-I  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,N/A,N/A,0.00m,17th Aug 06  ,N/A
1971,Brain Training for Dummies,PC,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,21st Oct 08  ,N/A
1972,Romance of the Three Kingdoms 13 with Power-Up Kit,PS3,Tecmo Koei  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,16th Feb 17  ,N/A
1973,Vitamin Z: Graduation,PSP,D3Publisher  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,31st Jan 13  ,N/A
1974,Chegger's Party Quiz,Wii,Oxygen Interactive  ,Oxygen Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,19th Mar 08  ,N/A
1975,Darkstalkers Resurrection,X360,Capcom  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,13th Mar 13  ,N/A
1976,Phi Brain: Kizuna no Puzzle,PSP,Arc System Works  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,31st May 12  ,N/A
1977,Kouekizaidan Houjin Nihon Kanji Nouryoku Kentei Kyoukai: Kanken Training 2,3DS,Imagineer  ,Imagineer  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Jul 17  ,N/A
1978,Anpanman to Touch de Waku Waku Training,DS,Namco Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,03rd Sep 09  ,N/A
1979,Anpanman Niko Niko Party,Wii,Agatsuma Entertainment  ,Agatsuma Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Nov 10  ,N/A
1980,Little King's Story,PSV,Konami Digital Entertainment  ,Unknown  ,7.0  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,02nd Oct 12  ,N/A
1981,Generation of Chaos 6,PSP,NIS America  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,19th Feb 13  ,N/A
1982,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 250 Banjin no KanKen Premium - Zenkyuu Zen-Kanji Kanzen Seiha,DS,IE Institute  ,IE Institute  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,23rd Apr 09  ,N/A
1983,Jissen Pachi-Slot Pachinko Hisshouhou! Wii Hokuto no Ken Sammy's Collection,Wii,Sega  ,Sammy Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,24th May 07  ,N/A
1984,School Wars: Graduation Front,PSP,Quinrose  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Jun 13  ,N/A
1985,Cube Creator X,NS,Arc System Works  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Apr 18  ,29th Mar 18
1986,Teenage Mutant Ninja Turtles: Out of the Shadows,X360,Activision  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,28th Aug 13  ,N/A
1987,Hakuoki: Reimeiroku Nagorigusa,PS3,Idea Factory  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Jun 12  ,N/A
1988,0-ji no Kane to Cinderella: Halloween Wedding,PSP,Quinrose  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,23rd May 13  ,N/A
1989,Neo Angelique: Tenshi no Namida,PSV,Idea Factory  ,Otomate  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,07th Dec 17  ,07th Jan 18
1990,Norimono Oukoku DS: You! Unten Shichai na Yo!,DS,D3 Publisher  ,Tamsoft  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Aug 08  ,N/A
1991,Disney's Little Einsteins,GBA,Buena Vista  ,InLight Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,0.00m,N/A,0.00m,12th Sep 06  ,N/A
1992,Phantom Breaker,PS3,5pb  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,19th Sep 13  ,N/A
1993,Hanasaku Manimani,PSP,5pb  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,21st Nov 13  ,N/A
1994,Chibi * Devi!,3DS,Alchemist  ,Infinity  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Sep 12  ,07th May 19
1995,Jojo's Bizarre Adventure,PS3,Capcom  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,21st Aug 12  ,N/A
1996,Nodame Cantabile: Dream * Orchestra,Wii,Namco Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,27th Dec 07  ,N/A
1997,Moe Moe 2-ji Daisenryaku 3,PSV,System Soft Alpha  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,16th Feb 17  ,N/A
1998,Battle Robot Soul,PSP,Namco Bandai Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,14th Feb 13  ,N/A
1999,Killer 3D Pool,GBA,"Destination Software, Inc  ",Gravity-I  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,0.00m,N/A,0.00m,02nd May 05  ,N/A
2000,Earthpedia,3DS,Gakken  ,Gakken Kyouiku Shuppan  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,11th Apr 12  ,N/A
2001,RPG Maker MV,NS,NIS America  ,Kadokawa Games  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,01st Mar 19  ,23rd Dec 18
2002,Deal or No Deal: The Banker is Back!,Wii,Mindscape  ,Mindscape  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,28th Nov 08  ,N/A
2003,Miracle Tunes! Game de Tune Up! Tabun!,3DS,FuRyu Corporation  ,FuRyu  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,09th Nov 17  ,30th Dec 17
2004,Traxxpad: Portable Studio,PSP,Eidos Interactive  ,Definitive Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,N/A,N/A,0.00m,26th Jun 07  ,N/A
2005,Uchi no 3 Shimai DS 2: 3 Shimai no Dekake Daisakusen,DS,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,12th Nov 09  ,N/A
2006,Quantum Conundrum,PS3,Square Enix  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,10th Jul 12  ,N/A
2007,Chronostacia,PSP,Idea Factory  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,24th Apr 14  ,N/A
2008,Mahjong * Dream C Club,X360,D3Publisher  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Mar 12  ,N/A
2009,Muv-Luv Alternative: Total Eclipse,X360,5pb  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,16th May 13  ,N/A
2010,"Utatte Touch, Utouchi!!",DS,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Feb 10  ,N/A
2011,Koibana Days,PSP,Idea Factory  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Jun 13  ,N/A
2012,The Idolm@ster Twins,X360,Namco Bandai  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,12th Mar 09  ,N/A
2013,Zombie Shiki - Eigo Ryoku Sosei Jutsu: English of the Dead,DS,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,29th May 08  ,N/A
2014,Oretachi ni Tsubasa wa Nai,PSV,5pb  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,10th Apr 14  ,N/A
2015,Kunio-kun: The World Classics Collection,NS,Arc System Works  ,"Million Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Dec 18  ,29th Dec 18
2016,Kouekizaidan Houjin Nihon Kanji Nouryoku Kentei Kyoukai: Kanken Training,3DS,Rocket Company  ,Rocket Company  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,25th Sep 14  ,N/A
2017,Once Upon A Time,Wii,Storm City Games  ,Storm City Games  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,N/A,N/A,0.00m,28th Sep 10  ,N/A
2018,Tettelkaiseki Hissyou Pachislot Doujyho Yamasa & Pioneer,PS,Hiromi  ,Hiromi  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,0.00m,12th Nov 98  ,N/A
2019,Closed Nightmare,PS4,Nippon Ichi Software  ,Nippon Ichi Software  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,19th Jul 18  ,25th Aug 18
2020,Sengoku Hime 3: Tenka o Kirisaku Hikari to Kage,PSP,SystemSoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,29th Mar 12  ,N/A
2021,Hidamari Sketch: Doko Demo Sugoroku x 365,DS,Idea Factory  ,Idea Factory  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,12th Feb 09  ,N/A
2022,Kunio-kun: The World Classics Collection,PS4,Arc System Works  ,"Million Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,20th Dec 18  ,29th Dec 18
2023,Bullet Soul Infinite Burst,X360,5pb  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,29th May 14  ,N/A
2024,Jacqueline Wilson's Tracy Beaker: The Game,PC,P2 Games  ,P2 Games  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.00m,N/A,0.00m,16th Oct 09  ,N/A
2025,Ima Sugu Oniichan ni Imoto da tte Iitai!,PSV,Piacci  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,24th Apr 14  ,N/A
2026,Sonic Mega Collection Plus,PC,Sega  ,Sonic Team  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,09th Mar 07  ,N/A
2027,Sega 3D Classics Collection,3DS,Sega  ,M2  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.01m,N/A,0.00m,26th Apr 16  ,26th Apr 18
2028,Buzz! Quiz World,PSP,Sony Computer Entertainment  ,Relentless Software  ,N/A  ,5.9  ,N/A  ,N/A,0.01m,N/A,0.00m,N/A,0.00m,18th Dec 09  ,N/A
2029,Happy Birthdays,NS,NIS America  ,Arc System Works  ,N/A  ,8.5  ,N/A  ,N/A,0.01m,0.01m,N/A,N/A,0.00m,05th Jun 18  ,07th Apr 19
2030,thinkSMART Kids 8+,DS,Mentor Interactive  ,Conspiracy Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,0.01m,N/A,N/A,0.00m,22nd Jun 10  ,N/A
2031,Slotter Up Mania 11: 2027 vs 2027 II,PS2,Dorart  ,Dorart  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,15th Oct 09  ,N/A
2032,Momotarou Densetsu 16 (PS2 the Best sales),PS2,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,05th Feb 09  ,N/A
2033,Moeru Mahjong: Moejong!,PSP,Hudson Entertainment  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,23rd Oct 08  ,N/A
2034,Simple 2000 Series Wii Vol. 2: The Party Game,Wii,D3 Publisher  ,Tamsoft  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,28th Aug 08  ,N/A
2035,Honki de Manabu: LEC de Goukaku - DS Takuchi Tatemono Torihiki Shuninsha,DS,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,N/A,0.01m,N/A,26th Feb 09  ,N/A
2036,Calvin Tucker's Redneck Jamboree,PC,Zoo Games  ,Humagade  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.00m,N/A,0.00m,24th Jul 09  ,N/A
2037,National Geographic Challenge!,PC,Black Bean Games  ,Gusto Games  ,N/A  ,N/A  ,N/A  ,N/A,0.01m,N/A,0.00m,N/A,0.00m,08th Apr 11  ,N/A
