position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
3306,Wonder Boy in Monster World IV,XBL,Unknown  ,Westone Bit Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
3307,Wonder Boy in Monster World IV,VC,Unknown  ,Westone Bit Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
3308,Wonder Boy in Monster World IV,PSN,Unknown  ,Westone Bit Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
3309,Wonder Boy: The Dragon's Trap (Remake),XOne,DotEmu  ,Lizardcube  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 17  ,10th Aug 18
3310,Wonder Boy: The Dragon's Trap (Remake),PC,DotEmu  ,Lizardcube  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jul 17  ,10th Aug 18
3311,Wonder Boy: The Dragon's Trap (Remake),OSX,DotEmu  ,Lizardcube  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jul 17  ,10th Aug 18
3312,Wonder Boy: The Dragon's Trap (Remake),Linux,DotEmu  ,Lizardcube  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jul 17  ,10th Aug 18
3313,Wonder Dog,SCD,JVC  ,Core Design Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
3314,Wondership Q,PS4,Cygames  ,Miracle Positive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,05th Jul 18
3315,Woody Woodpecker,GB,DreamCatcher Interactive  ,Planet Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 01  ,N/A
3316,Woody Woodpecker: Escape from Buzz Buzzard Park,PC,DreamCatcher Interactive  ,EKO System  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Nov 01  ,N/A
3317,World Molder,XBL,Microsoft  ,Victor Dettlaff  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 08  ,N/A
3318,World of Illusion starring Mickey Mouse and Donald Duck,GEN,Sega  ,Sega of America  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
3319,Wrath of the Black Manta,NES,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 90  ,N/A
3320,Wrecking Crew,VC,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 07  ,N/A
3321,Wrecking Crew (FDS),NES,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Feb 89  ,N/A
3322,Wurm: Journey to the Center of the Earth,NES,Asmik Corp  ,Sofel  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 91  ,N/A
3323,X-Kaliber 2097,SNES,Activision  ,fupac  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
3324,X-Men,GG,Sega  ,Western Technologies Inc  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
3325,X-Men,GEN,Sega  ,"Western Technologies, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th May 93  ,N/A
3326,X-Men 2: Game Master's Legacy,GG,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
3327,X-Men: Mutant Apocalypse,SNES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jan 95  ,N/A
3328,X-Men: Wolverine's Rage,GB,Activision  ,Digital Eclipse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th May 01  ,N/A
3329,Xexyz,NES,Hudson Soft  ,Atlus Co.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 90  ,N/A
3330,Yo! Noid,NES,Capcom  ,Now Production  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 90  ,N/A
3331,Yogi Bear in Yogi Bear's Goldrush,GB,GameTek  ,Entertainment Int  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 94  ,N/A
3332,Yogi Bear's Cartoon Capers,GEN,Empire Interactive  ,Blue Turtle  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
3333,Yooka-Laylee,WiiU,Team17 Software  ,Playtonic Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 17  ,N/A
3334,Yooka-Laylee,Linux,Team17 Software  ,Playtonic Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 18  ,31st May 18
3335,Yooka-Laylee,OSX,Team17 Software  ,Playtonic Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 18  ,31st May 18
3336,Yoshi's Story,VC,Nintendo  ,Nintendo EAD  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Sep 07  ,N/A
3337,Yoshi's Story,iQue,Unknown  ,Nintendo EAD  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
3338,Youkai Club,NES,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th May 87  ,N/A
3339,Yukkuri no Meikyuu,XBL,Microsoft  ,HOSSIE  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th May 10  ,N/A
3340,Zapper: One Wicked Cricket,XBL,Atari  ,Blitz Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Nov 08  ,N/A
3341,Zapper: One Wicked Cricket!,PC,Infogrames  ,Blitz Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Oct 02  ,N/A
3342,Zen: Intergalactic Ninja,GB,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
3343,Zen: Intergalactic Ninja,NES,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 93  ,N/A
3344,Zero the Kamikaze Squirrel,SNES,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
3345,Zillion,MS,Sega  ,Tatsunoko Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87  ,N/A
3346,Zillion II: The Tri Formation,MS,Sega  ,Tatsunoko Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88  ,N/A
3347,Zoboomafoo: Playtime in Zobooland,GB,Encore  ,Vicarious Visions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 01  ,N/A
3348,Zool,GB,GameTek  ,Gremlin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
3349,Zool,SNES,Infocom  ,Gremlin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 94  ,N/A
3350,Zool 2,AJ,Atari  ,Gremlin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
3351,Zool 2,PC,Gremlin Interactive Ltd  ,Gremlin Graphics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
3352,Zool: Ninja of the 'Nth' Dimension,GG,GameTek  ,Gremlin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
3353,Zoomaroom,XBL,Microsoft  ,FourBrosStudio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 09  ,N/A
3354,Zoonies - Escape from Makatu,DSiW,Unknown  ,Kiloo Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Aug 11  ,N/A
3355,ZP2K9,XBL,Microsoft  ,Jamezila  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 09  ,N/A
3356,140,WiiU,Unknown  ,Double Fine Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,19th Aug 20
3357,20XX,NS,Batterystaple Games  ,Batterystaple Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Jul 18  ,09th Mar 20
3358,30XX,PC,Batterystaple Games  ,Batterystaple Games  ,7.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,26th Aug 20
3359,36 Fragments of Midnight,NS,Petite Games  ,Petite Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 17  ,13th Apr 19
3360,A Hat in Time,XOne,Humble Bundle  ,Gears for Breakfast  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 17  ,31st Jul 18
3361,A Hat in Time,PS4,Humble Bundle  ,Gears for Breakfast  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 17  ,31st Jul 18
3362,A Robot Named Fight!,NS,Hitcents  ,Matt Bitner Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 18  ,21st Apr 19
3363,A Tale of Paper,NS,Unknown  ,Open House Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Jun 21
3364,A Tale of Paper,PC,Unknown  ,Open House Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Jun 21
3365,A Tale of Paper,PS5,Unknown  ,Open House Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Jun 21
3366,A Tale of Paper,XOne,Unknown  ,Open House Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Jun 21
3367,A Tale of Paper,XS,Unknown  ,Open House Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Jun 21
3368,A.R.E.S. Extinction Agenda EX,PC,ORiGO Games  ,Extend Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Oct 14  ,03rd Apr 19
3369,Aeon Drive,NS,Unknown  ,2Awesome Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Oct 21
3370,Aeon Drive,PC,Unknown  ,2Awesome Studio  ,5.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Oct 21
3371,Aeon Drive,PS4,Unknown  ,2Awesome Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Oct 21
3372,Aeon Drive,PS5,Unknown  ,2Awesome Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Oct 21
3373,Aeon Drive,XOne,Unknown  ,2Awesome Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Oct 21
3374,Aeon Drive,XS,Unknown  ,2Awesome Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Oct 21
3375,Alex Kidd in Miracle World DX,XS,Unknown  ,Merge Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th May 21
3376,Alex Kidd in Miracle World DX,XOne,Unknown  ,Merge Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th May 21
3377,Alex Kidd in Miracle World DX,NS,Unknown  ,Merge Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th May 21
3378,Alex Kidd in Miracle World DX,PC,Merge Games  ,Merge Games  ,6.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 21  ,20th May 21
3379,Alex Kidd in Miracle World DX,PS4,Unknown  ,Merge Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th May 21
3380,Alex Kidd in Miracle World DX,PS5,Unknown  ,Merge Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th May 21
3381,Alteric,NS,Sometimes You  ,Sometimes You  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 18  ,23rd Mar 18
3382,Android Hunter A,PC,Unknown  ,DigiPlox  ,3.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th Dec 20
3383,Arcade Archives: Crazy Climber,NS,Hamster Corporation  ,Hamster  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 18  ,23rd Mar 18
3384,Arcade Archives: Donkey Kong,NS,Hamster Corporation  ,Hamster Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Jun 18  ,10th Aug 19
3385,Arcade Archives: Vs. Super Mario Bros.,NS,Hamster Corporation  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 17  ,04th Feb 18
3386,Aritana and the Harpy's Feather,XOne,Duaik Entretenimento  ,Duaik Entretenimento  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 15  ,02nd Aug 18
3387,Azure Striker Gunvolt 2,PC,Inti Creates  ,Inti Creates  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 20  ,11th Jun 20
3388,Azure Striker Gunvolt 2,PS4,Inti Creates  ,Inti Creates  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Apr 20  ,11th Jun 20
3389,Azure Striker Gunvolt 2,NS,Inti Creates  ,Inti Creates  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 17  ,11th Jun 20
3390,B.C.'s Quest for Tires,CV,Sierra Online   ,Sydney Development  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 83  ,18th Oct 21
3391,Balan Wonderworld,PC,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,23rd Jul 20
3392,Balan Wonderworld,PS4,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,23rd Jul 20
3393,Balan Wonderworld,PS5,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,23rd Jul 20
3394,Balan Wonderworld,XOne,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,23rd Jul 20
3395,Balan Wonderworld,XS,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,23rd Jul 20
3396,Balan Wonderworld,NS,Unknown  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,07th Aug 20
3397,Banana Prince,NES,Unknown  ,KID  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,31st Dec 17
3398,Bard's Gold,PC,Pixel Lantern  ,Pixel Lantern  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Aug 15  ,28th Apr 19
3399,Bard's Gold,NS,Pixel Lantern  ,Pixel Lantern  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 19  ,28th Apr 19
3400,Bard's Gold,PSV,Pixel Lantern  ,Pixel Lantern  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 16  ,28th Apr 19
3401,Bard's Gold,PS4,Pixel Lantern  ,Pixel Lantern  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 16  ,28th Apr 19
3402,Bard's Gold,XOne,Pixel Lantern  ,Pixel Lantern  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 16  ,28th Apr 19
3403,Beauty & the Beast,Int,Imagic  ,Imagic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82  ,13th Jan 18
3404,Ben and Ed - Blood Party,PC,Sluggerfly  ,Sluggerfly  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Feb 18  ,17th Apr 19
3405,Binaries,NS,Ant Workshop Ltd  ,Ant Workshop Ltd  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 17  ,02nd Mar 18
3406,Black Knight Sword,PS3,Unknown  ,Grasshopper Manufacture  ,7.4  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Aug 22
3407,Black Knight Sword,X360,Unknown  ,Grasshopper Manufacture  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Aug 22
3408,Blackhole: Complete Edition,XOne,1C Company  ,FiolaSoft Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Aug 17  ,01st Aug 18
3409,Blackhole: Complete Edition,PS4,1C Company  ,FiolaSoft Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Aug 17  ,01st Aug 18
