position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1410,Samantha Swift and the Fountains of Fate,PC,Mumbo Jumbo  ,Mumbo Jumbo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 11  ,20th Dec 18
1411,Samantha Swift and the Mystery from Atlantis,PC,Unknown  ,Mumbo Jumbo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th Dec 18
1412,Samurai Jack: Battle Through Time,NS,Adult Swim  ,Soleil Software Studio Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 20  ,21st Jul 20
1413,Samurai Jack: Battle Through Time,PC,Adult Swim  ,Soleil Software Studio Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 20  ,21st Jul 20
1414,Samurai Jack: Battle Through Time,PS4,Adult Swim  ,Soleil Software Studio Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 20  ,21st Jul 20
1415,Samurai Jack: Battle Through Time,XOne,Adult Swim  ,Soleil Software Studio Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 20  ,21st Jul 20
1416,Scars Above,PS4,Unknown  ,Mad Head Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Dec 22
1417,Scars Above,PS5,Unknown  ,Mad Head Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Dec 22
1418,Scars Above,XOne,Unknown  ,Mad Head Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Dec 22
1419,Scars Above,XS,Unknown  ,Mad Head Games  ,5.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Dec 22
1420,Scars Above,PC,Unknown  ,Mad Head Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Dec 22
1421,Scavengers,PC,Unknown  ,Midwinter  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,06th Dec 18
1422,Sea of Thieves,XS,Xbox Game Studios  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 20  ,04th Jul 21
1423,Sea of Thieves: A Pirate's Life,PC,Unknown  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Jul 21
1424,Sea of Thieves: A Pirate's Life,XS,Unknown  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Jul 21
1425,Sea of Thieves: A Pirate's Life,XOne,Unknown  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Jul 21
1426,Secret Neighbor,XOne,TinyBuild Games  ,Dynamic Pixels  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Oct 19  ,09th Dec 19
1427,Secret Neighbor,PC,TinyBuild Games  ,Dynamic Pixels  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Oct 19  ,09th Dec 19
1428,Senua's Saga: Hellblade 2,XS,Xbox Game Studios  ,Ninja Theory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,13th Dec 19
1429,Senua's Saga: Hellblade 2,PC,Xbox Game Studios  ,Ninja Theory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,10th Jan 20
1430,Shadow of the Tomb Raider,PC,Square Enix  ,Eidos Montreal  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 18  ,12th Sep 18
1431,Shakedown Hawaii,WiiU,Unknown  ,Vblank Entertainment Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Aug 22
1432,Shakedown: Hawaii,WiiU,Vblank Entertainment Inc.  ,Vblank Entertainment Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 20  ,16th Sep 20
1433,Shakedown: Hawaii,Wii,Vblank Entertainment Inc.  ,Vblank Entertainment Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 20  ,26th Jun 20
1434,Shakedown: Hawaii,PS3,Unknown  ,Vblank Entertainment Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Aug 22
1435,Shenmue I & II,PC,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 18  ,28th Jul 18
1436,Shenmue III,PS4,Deep Silver  ,Ys Net  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 19  ,07th Apr 19
1437,Shenmue III,PC,Deep Silver  ,Ys Net  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 19  ,07th Apr 19
1438,Shinsekai: Into the Depths,iOS,Unknown  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,08th Apr 20
1439,Shinsekai: Into the Depths,NS,Capcom  ,Capcom  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 20  ,03rd Apr 20
1440,Signalis,NS,Unknown  ,rose-engine  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Nov 22
1441,Signalis,PC,Unknown  ,rose-engine  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Nov 22
1442,Signalis,PS4,Unknown  ,rose-engine  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Nov 22
1443,Signalis,XOne,Unknown  ,rose-engine  ,N/A  ,N/A  ,9.0  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Nov 22
1444,Sinister Assistant,WiiU,Ultra Dolphin Revolution  ,Ultra Dolphin Revolution  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 19  ,27th Sep 20
1445,Skull & Bones,XOne,Ubisoft  ,Ubisoft Singapore  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,20th Jun 19
1446,Skull & Bones,PC,Ubisoft  ,Ubisoft Singapore  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,20th Jun 19
1447,Skull & Bones,PS5,Unknown  ,Ubisoft Singapore  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Nov 22
1448,Skull & Bones,XS,Unknown  ,Ubisoft Singapore  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Nov 22
1449,Skull & Bones,PS4,Ubisoft  ,Ubisoft Singapore  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,20th Jun 19
1450,Smelter,NS,Unknown  ,X Plus Company Limited  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Apr 21
1451,Smelter,PC,Unknown  ,X Plus Company Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Apr 21
1452,Smelter,PS4,Unknown  ,X Plus Company Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Apr 21
1453,Smelter,XOne,Unknown  ,X Plus Company Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Apr 21
1454,Solar Ash,PC,Annapurna Interactive  ,Heart Machine  ,6.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,16th Jun 20
1455,Solar Ash,PS4,Annapurna Interactive  ,Heart Machine  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,16th Jun 20
1456,Solar Ash,PS5,Annapurna Interactive  ,Heart Machine  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,16th Jun 20
1457,Song in the Smoke,PS5,Unknown  ,17-Bit  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,22nd Jan 23
1458,Song in the Smoke,PS4,Unknown  ,17-Bit  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,22nd Jan 23
1459,Song in the Smoke,PC,Unknown  ,17-Bit  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,22nd Jan 23
1460,Souldiers,XS,Unknown  ,Retro Forge  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th Apr 22
1461,Souldiers,NS,Unknown  ,Retro Forge  ,6.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Apr 22
1462,Souldiers,PC,Unknown  ,Retro Forge  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Apr 22
1463,Souldiers,PS4,Unknown  ,Retro Forge  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th Apr 22
1464,Souldiers,PS5,Unknown  ,Retro Forge  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th Apr 22
1465,Souldiers,XOne,Unknown  ,Retro Forge  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th Apr 22
1466,Soulstice,XS,Unknown  ,Reply Game Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Jun 21
1467,Soulstice,PC,Unknown  ,Reply Game Studios  ,8.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Jun 21
1468,Soulstice,PS5,Unknown  ,Reply Game Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Jun 21
1469,Space Pilgrim Episode III: Delta Pavonis,PC,Unknown  ,Pilgrim Adventures  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,29th Mar 19
1470,Sparklite,PS4,Unknown  ,Red Blue Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Nov 19
1471,Sparklite,XOne,Unknown  ,Red Blue Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Nov 19
1472,Sparklite,NS,Unknown  ,Red Blue Games  ,8.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Nov 19
1473,Sparklite,PC,Unknown  ,Red Blue Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Nov 19
1474,Spelunky 2,PS4,BlitWorks  ,"Mossmouth, LLC  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Sep 20  ,02nd Jul 19
1475,Spelunky 2,PC,BlitWorks  ,"Mossmouth, LLC  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 20  ,02nd Jul 19
1476,Spheroids,WiiU,Unknown  ,Eclipse Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Aug 20
1477,Sphinx and the Cursed Mummy,PC,THQ Nordic  ,Eurocom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 17  ,30th Dec 18
1478,Sphinx and the Cursed Mummy,NS,THQ Nordic  ,Eurocom  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jan 19  ,30th Dec 18
1479,Sphinx and the Cursed Mummy,Linux,THQ Nordic  ,Eurocom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 17  ,30th Dec 18
1480,Spidersaurs,All,Unknown  ,WayForward  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Jul 22
1481,Spirit of the North,PS4,Unknown  ,Infuse Studio  ,4.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,17th Nov 19
1482,SpongeBob SquarePants: The Cosmic Shake,NS,Unknown  ,Purple Lamp  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Sep 21
1483,SpongeBob SquarePants: The Cosmic Shake,PC,Unknown  ,Purple Lamp  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Sep 21
1484,SpongeBob SquarePants: The Cosmic Shake,PS4,Unknown  ,Purple Lamp  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Sep 21
1485,SpongeBob SquarePants: The Cosmic Shake,XOne,Unknown  ,Purple Lamp  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Sep 21
1486,Star Child,XOne,Unknown  ,Playful Corp.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Jun 18
1487,Star Child,PS4,Unknown  ,Playful Corp.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Jun 18
1488,Star Control 3,All,Accolade  ,Legend Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Sep 96  ,18th Mar 21
1489,Star Fox 64,WiiU,Unknown  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Aug 20
1490,Star Wars Jedi: Fallen Order,PC,Electronic Arts  ,Respawn Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 19  ,13th Apr 19
1491,Star Wars Jedi: Fallen Order,PS4,Electronic Arts  ,Respawn Entertainment  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 19  ,13th Apr 19
1492,Star Wars Jedi: Fallen Order,XOne,Electronic Arts  ,Respawn Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 19  ,13th Apr 19
1493,Star Wars Jedi: Survivor,PS5,Unknown  ,Respawn Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Jun 22
1494,Star Wars Jedi: Survivor,XS,Unknown  ,Respawn Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Jun 22
1495,Star Wars Jedi: Survivor,PC,Unknown  ,Respawn Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Jun 22
1496,Starlink: Battle for Atlas,PC,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 19  ,30th Jan 20
1497,State of Decay 2,PC,Microsoft Studios  ,Undead Labs  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd May 18  ,18th Nov 18
1498,State of Decay 3,XS,Xbox Game Studios  ,Undead Labs  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,23rd Jul 20
1499,State of Decay 3,PC,Xbox Game Studios  ,Undead Labs  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,23rd Jul 20
1500,State of Decay: Year One Survival Edition,PC,Nordic Games  ,Undead Labs  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 16  ,19th Nov 18
1501,Stray,PC,Annapurna Interactive  ,Blue Twelve Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Jul 22  ,17th Jun 20
1502,Stray,PS4,Annapurna Interactive  ,Blue Twelve Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,17th Jun 20
1503,Stubbs the Zombie in Rebel Without a Pulse,XOne,Unknown  ,Aspyr Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,08th Nov 21
1504,Stubbs the Zombie in Rebel Without a Pulse,PS5,Aspyr  ,Aspyr Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 21  ,08th Nov 21
1505,Stubbs the Zombie in Rebel Without a Pulse,PS4,Aspyr  ,Aspyr Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 21  ,08th Nov 21
1506,Stubbs the Zombie in Rebel Without a Pulse,NS,Aspyr  ,Aspyr Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 21  ,08th Nov 21
1507,Stubbs the Zombie in Rebel Without a Pulse,XS,Unknown  ,Aspyr Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,08th Nov 21
1508,Subnautica: Below Zero,PS4,Unknown  ,Unknown Worlds Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,30th Jul 21
1509,Subnautica: Below Zero,PS5,Unknown  ,Unknown Worlds Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,30th Jul 21
1510,Subnautica: Below Zero,XOne,Unknown  ,Unknown Worlds Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,30th Jul 21
1511,Subnautica: Below Zero,XS,Unknown  ,Unknown Worlds Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,30th Jul 21
1512,Subnautica: Below Zero,NS,Unknown  ,Unknown Worlds Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,30th Jul 21
1513,Subnautica: Below Zero,PC,Unknown  ,Unknown Worlds Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,30th Jul 21
1514,Summer in Mara,PS4,Unknown  ,Chibig  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Jan 19
1515,Summer in Mara,NS,Unknown  ,Chibig  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,21st Jan 19
1516,Summer in Mara,PC,Unknown  ,Chibig  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,31st Jan 21
1517,Summer in Mara,XOne,Unknown  ,Chibig  ,4.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,31st Jan 21
1518,Super Daryl Deluxe,PC,Unknown  ,Dan & Gary Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Apr 18
1519,Super Daryl Deluxe,PS4,Unknown  ,Dan & Gary Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Apr 18
1520,Super Epic: The Entertainment War,NS,Unknown  ,Undercoders  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Mar 22
1521,Super Epic: The Entertainment War,PC,Unknown  ,Undercoders  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Mar 22
1522,Super Epic: The Entertainment War,PS4,Unknown  ,Undercoders  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Mar 22
1523,Super Kirby Clash,NS,Nintendo  ,HAL Laboratory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Sep 19  ,26th Jul 20
1524,Survival Machine,PC,Unknown  , Grapes Pickers  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,12th Jun 21
1525,Synduality,PC,Unknown  ,Game Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Sep 22
1526,Synduality,PS5,Unknown  ,Game Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Sep 22
1527,Synduality,XS,Unknown  ,Game Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Sep 22
1528,System Shock 3,PC,Unknown  ,OtherSide Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th Mar 19
1529,Tamarin,PC,Unknown  ,Chameleon Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,24th Apr 19
1530,Tamarin,PS4,Unknown  ,Chameleon Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,24th Apr 19
1531,TASOMACHI: Behind the Twilight,PS4,Unknown  ,Orbital Express  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Jun 21
1532,TASOMACHI: Behind the Twilight,XOne,Unknown  ,Orbital Express  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Jun 21
1533,TASOMACHI: Behind the Twilight,NS,Unknown  ,Orbital Express  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Jun 21
1534,TASOMACHI: Behind the Twilight,PC,Unknown  ,Orbital Express  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Jun 21
1535,Tchia,PS4,Unknown  ,Awaceb  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Feb 23
1536,Tchia,PS5,Unknown  ,Awaceb  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Feb 23
1537,Tchia,PC,Unknown  ,Awaceb  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Feb 23
1538,Tentacular,PC,Unknown  ,Firepunchd Games UG  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th Nov 22
1539,Tentacular,PS5,Unknown  ,Firepunchd Games UG  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th Nov 22
1540,Terraria,NS,505 Games  ,Re-Logic  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 19  ,23rd Sep 19
1541,The Amazing Spider-Man (2012),iOS,Unknown  ,Gameloft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Mar 18
1542,The Aquatic Adventure of the Last Human,PC,YCJY  ,YCJY  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Jan 16  ,22nd Dec 18
1543,The Aquatic Adventure of the Last Human,XOne,Digerati  ,YCJY  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Jan 18  ,22nd Dec 18
1544,The Aquatic Adventure of the Last Human,PS4,Digerati  ,YCJY  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jan 18  ,22nd Dec 18
1545,The Aquatic Adventure of the Last Human,NS,Digerati  ,YCJY  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jan 19  ,22nd Dec 18
1546,The Blackout Club,PC,Unknown  ,Question  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Sep 19
1547,The Blackout Club,XOne,Unknown  ,Question  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Sep 19
1548,The Callisto Protocol,XS,Unknown  ,Striking Distance Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,02nd Jun 22
1549,The Callisto Protocol,XOne,Unknown  ,Striking Distance Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Oct 22
1550,The Callisto Protocol,PC,Unknown  ,Striking Distance Studios  ,6.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,02nd Jun 22
1551,The Callisto Protocol,PS4,Unknown  ,Striking Distance Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,02nd Jun 22
1552,The Callisto Protocol,PS5,Unknown  ,Striking Distance Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,02nd Jun 22
1553,The Church in the Darkness,PS4,Paranoid Productions  ,Paranoid Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Aug 19  ,11th Jul 19
1554,The Church in the Darkness,XOne,Paranoid Productions  ,Paranoid Productions  ,3.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Aug 19  ,11th Jul 19
1555,The Church in the Darkness,PC,Paranoid Productions  ,Paranoid Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Aug 19  ,11th Feb 18
1556,The Church in the Darkness,NS,Paranoid Productions  ,Paranoid Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Aug 19  ,24th Jul 19
1557,The Dark Pictures Anthology: House of Ashes,PC,Unknown  ,Supermassive Games Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,12th Jun 21
